#Index            X            Y            Z         Mass         Time
     3  7.64601E-01 -6.44511E-01 -2.05364E-08  1.00000E-06  3.69900E+00
     4 -1.44146E+00  4.14992E-01  2.90913E-08  1.00000E-06  3.69900E+00
     5  1.15657E+00  4.06505E-01  4.92406E-02  1.00000E-06  3.69900E+00
     1 -3.92670E-07  8.47513E-07  1.90480E-10  1.00000E+02  3.79900E+00
     2 -3.42519E-01  6.10106E-01  2.97515E-07  1.00000E-06  3.79900E+00
     3  9.55446E-01  2.95171E-01 -1.74277E-08  1.00000E-06  3.79900E+00
     4 -1.44804E+00 -3.91433E-01  4.00442E-08  1.00000E-06  3.79900E+00
     5  6.18363E-02  5.87907E-01  3.09395E-02  1.00000E-06  3.79900E+00
     1 -3.95572E-07  8.92913E-07  9.40236E-10  1.00000E+02  3.89900E+00
     2 -5.56965E-01 -4.23374E-01  1.80517E-07  1.00000E-06  3.89900E+00
     3  2.67858E-01  9.63479E-01  2.29265E-09  1.00000E-06  3.89900E+00
     4 -1.03608E+00 -1.08472E+00  3.94887E-08  1.00000E-06  3.89900E+00
     5 -2.29579E-01 -7.65979E-01 -4.40365E-02  1.00000E-06  3.89900E+00
     1 -4.20933E-07  9.25436E-07  9.66178E-10  1.00000E+02  3.99900E+00
     2  4.95974E-01 -4.93883E-01 -3.48322E-07  1.00000E-06  3.99900E+00
     3 -6.65996E-01  7.46013E-01  2.06493E-08  1.00000E-06  3.99900E+00
     4 -3.24640E-01 -1.46447E+00  2.72787E-08  1.00000E-06  3.99900E+00
     5  5.95266E-01 -1.23035E+00 -4.66307E-02  1.00000E-06  3.99900E+00
     1 -4.40056E-07  9.44005E-07  7.75261E-10  1.00000E+02  4.09900E+00
     2  4.21754E-01  5.58573E-01 -8.47650E-08  1.00000E-06  4.09900E+00
     3 -9.87607E-01 -1.57267E-01  2.08603E-08  1.00000E-06  4.09900E+00
     4  4.80629E-01 -1.42094E+00  6.90760E-09  1.00000E-06  4.09900E+00
     5  1.21738E+00 -1.15961E+00 -2.75398E-02  1.00000E-06  4.09900E+00
     1 -4.54721E-07  9.67179E-07  5.21346E-10  1.00000E+02  4.19900E+00
     2 -6.10892E-01  3.40945E-01  3.72934E-07  1.00000E-06  4.19900E+00
     3 -4.01329E-01 -9.15971E-01  2.58474E-09  1.00000E-06  4.19900E+00
     4  1.14698E+00 -9.66696E-01 -1.57925E-08  1.00000E-06  4.19900E+00
     5  1.58309E+00 -8.34648E-01 -2.14933E-03  1.00000E-06  4.19900E+00
