#Index            X            Y            Z         Mass
     1  5.50356E-01 -3.47247E-01  0.00000E+00  1.00000E+00
     2 -1.08273E+00  3.75678E-03  0.00000E+00  1.00000E+00
     3  5.27697E-01  3.43278E-01  0.00000E+00  1.00000E+00
     1  6.56588E-01 -3.57699E-01  0.00000E+00  1.00000E+00
     2 -1.07849E+00  5.04839E-02  0.00000E+00  1.00000E+00
     3  4.17217E-01  3.07002E-01  0.00000E+00  1.00000E+00
     1  7.53148E-01 -3.48779E-01  0.00000E+00  1.00000E+00
     2 -1.06688E+00  9.72149E-02  0.00000E+00  1.00000E+00
     3  3.09034E-01  2.51350E-01  0.00000E+00  1.00000E+00
     1  8.36484E-01 -3.24790E-01  0.00000E+00  1.00000E+00
     2 -1.04728E+00  1.43828E-01  0.00000E+00  1.00000E+00
     3  2.06093E-01  1.80747E-01  0.00000E+00  1.00000E+00
     1  9.05442E-01 -2.90503E-01  0.00000E+00  1.00000E+00
     2 -1.01873E+00  1.89953E-01  0.00000E+00  1.00000E+00
     3  1.08568E-01  1.00334E-01  0.00000E+00  1.00000E+00
     1  9.60602E-01 -2.49907E-01  0.00000E+00  1.00000E+00
     2 -9.79885E-01  2.34787E-01  0.00000E+00  1.00000E+00
     3  1.45582E-02  1.49044E-02  0.00000E+00  1.00000E+00
     1  1.00337E+00 -2.05825E-01  0.00000E+00  1.00000E+00
     2 -9.29206E-01  2.76854E-01  0.00000E+00  1.00000E+00
     3 -7.88991E-02 -7.12455E-02  0.00000E+00  1.00000E+00
     1  1.03533E+00 -1.60030E-01  0.00000E+00  1.00000E+00
     2 -8.65162E-01  3.13721E-01  0.00000E+00  1.00000E+00
     3 -1.74916E-01 -1.53908E-01  0.00000E+00  1.00000E+00
     1  1.05791E+00 -1.13529E-01  0.00000E+00  1.00000E+00
     2 -7.86795E-01  3.41797E-01  0.00000E+00  1.00000E+00
     3 -2.75873E-01 -2.28486E-01  0.00000E+00  1.00000E+00
     1  1.07221E+00 -6.68187E-02  0.00000E+00  1.00000E+00
     2 -6.94554E-01  3.56488E-01  0.00000E+00  1.00000E+00
     3 -3.82426E-01 -2.89888E-01  0.00000E+00  1.00000E+00
     1  1.07897E+00 -2.00891E-02  0.00000E+00  1.00000E+00
     2 -5.91135E-01  3.53134E-01  0.00000E+00  1.00000E+00
     3 -4.92614E-01 -3.33265E-01  0.00000E+00  1.00000E+00
     1  1.07855E+00  2.66278E-02  0.00000E+00  1.00000E+00
     2 -4.81507E-01  3.28735E-01  0.00000E+00  1.00000E+00
     3 -6.01827E-01 -3.55584E-01  0.00000E+00  1.00000E+00
     1  1.07092E+00  7.33462E-02  0.00000E+00  1.00000E+00
     2 -3.71449E-01  2.83463E-01  0.00000E+00  1.00000E+00
     3 -7.04268E-01 -3.57030E-01  0.00000E+00  1.00000E+00
     1  1.05569E+00  1.20023E-01  0.00000E+00  1.00000E+00
     2 -2.65338E-01  2.20615E-01  0.00000E+00  1.00000E+00
     3 -7.95160E-01 -3.40860E-01  0.00000E+00  1.00000E+00
     1  1.03208E+00  1.66442E-01  0.00000E+00  1.00000E+00
     2 -1.64841E-01  1.45128E-01  0.00000E+00  1.00000E+00
     3 -8.72058E-01 -3.11793E-01  0.00000E+00  1.00000E+00
     1  9.98956E-01  2.12060E-01  0.00000E+00  1.00000E+00
     2 -6.90825E-02  6.20595E-02  0.00000E+00  1.00000E+00
     3 -9.34699E-01 -2.74344E-01  0.00000E+00  1.00000E+00
     1  9.54862E-01  2.55803E-01  0.00000E+00  1.00000E+00
     2  2.44339E-02 -2.40463E-02  0.00000E+00  1.00000E+00
     3 -9.84131E-01 -2.31982E-01  0.00000E+00  1.00000E+00
     1  8.98213E-01  2.95794E-01  0.00000E+00  1.00000E+00
     2  1.18839E-01 -1.08992E-01  0.00000E+00  1.00000E+00
     3 -1.02190E+00 -1.87028E-01  0.00000E+00  1.00000E+00
     1  8.27657E-01  3.29084E-01  0.00000E+00  1.00000E+00
     2  2.17024E-01 -1.88433E-01  0.00000E+00  1.00000E+00
     3 -1.04954E+00 -1.40877E-01  0.00000E+00  1.00000E+00
     1  7.42759E-01  3.51565E-01  0.00000E+00  1.00000E+00
     2  3.20711E-01 -2.57515E-01  0.00000E+00  1.00000E+00
     3 -1.06834E+00 -9.42772E-02  0.00000E+00  1.00000E+00
     1  6.44913E-01  3.58437E-01  0.00000E+00  1.00000E+00
     2  4.29445E-01 -3.11097E-01  0.00000E+00  1.00000E+00
     3 -1.07923E+00 -4.75681E-02  0.00000E+00  1.00000E+00
     1  5.37942E-01  3.45553E-01  0.00000E+00  1.00000E+00
     2  5.39972E-01 -3.44928E-01  0.00000E+00  1.00000E+00
     3 -1.08280E+00 -8.53517E-04  0.00000E+00  1.00000E+00
     1  4.27454E-01  3.11240E-01  0.00000E+00  1.00000E+00
     2  6.46868E-01 -3.57338E-01  0.00000E+00  1.00000E+00
     3 -1.07922E+00  4.58682E-02  0.00000E+00  1.00000E+00
     1  3.18854E-01  2.57220E-01  0.00000E+00  1.00000E+00
     2  7.44538E-01 -3.50049E-01  0.00000E+00  1.00000E+00
     3 -1.06830E+00  9.25985E-02  0.00000E+00  1.00000E+00
     1  2.15354E-01  1.87771E-01  0.00000E+00  1.00000E+00
     2  8.29197E-01 -3.27234E-01  0.00000E+00  1.00000E+00
     3 -1.04946E+00  1.39232E-01  0.00000E+00  1.00000E+00
     1  1.17365E-01  1.08035E-01  0.00000E+00  1.00000E+00
     2  8.99489E-01 -2.93695E-01  0.00000E+00  1.00000E+00
     3 -1.02178E+00  1.85429E-01  0.00000E+00  1.00000E+00
     1  2.31345E-02  2.28601E-02  0.00000E+00  1.00000E+00
     2  9.55871E-01 -2.53527E-01  0.00000E+00  1.00000E+00
     3 -9.83938E-01  2.30435E-01  0.00000E+00  1.00000E+00
     1 -7.02471E-02 -6.34205E-02  0.00000E+00  1.00000E+00
     2  9.99710E-01 -2.09660E-01  0.00000E+00  1.00000E+00
     3 -9.34405E-01  2.72848E-01  0.00000E+00  1.00000E+00
     1 -1.65919E-01 -1.46612E-01  0.00000E+00  1.00000E+00
     2  1.03260E+00 -1.63957E-01  0.00000E+00  1.00000E+00
     3 -8.71630E-01  3.10335E-01  0.00000E+00  1.00000E+00
     1 -2.66371E-01 -2.22162E-01  0.00000E+00  1.00000E+00
     2  1.05598E+00 -1.17482E-01  0.00000E+00  1.00000E+00
     3 -7.94569E-01  3.39410E-01  0.00000E+00  1.00000E+00
     1 -3.72464E-01 -2.85007E-01  0.00000E+00  1.00000E+00
     2  1.07099E+00 -7.07693E-02  0.00000E+00  1.00000E+00
     3 -7.03498E-01  3.55541E-01  0.00000E+00  1.00000E+00
     1 -4.82498E-01 -3.30212E-01  0.00000E+00  1.00000E+00
     2  1.07841E+00 -2.40310E-02  0.00000E+00  1.00000E+00
     3 -6.00891E-01  3.54007E-01  0.00000E+00  1.00000E+00
     1 -5.92062E-01 -3.54501E-01  0.00000E+00  1.00000E+00
     2  1.07862E+00  2.26923E-02  0.00000E+00  1.00000E+00
     3 -4.91551E-01  3.31573E-01  0.00000E+00  1.00000E+00
     1 -6.95366E-01 -3.57745E-01  0.00000E+00  1.00000E+00
     2  1.07165E+00  6.94146E-02  0.00000E+00  1.00000E+00
     3 -3.81282E-01  2.88094E-01  0.00000E+00  1.00000E+00
     1 -7.87460E-01 -3.42979E-01  0.00000E+00  1.00000E+00
     2  1.05712E+00  1.16102E-01  0.00000E+00  1.00000E+00
     3 -2.74671E-01  2.26639E-01  0.00000E+00  1.00000E+00
     1 -8.65674E-01 -3.14874E-01  0.00000E+00  1.00000E+00
     2  1.03429E+00  1.62559E-01  0.00000E+00  1.00000E+00
     3 -1.73642E-01  1.52076E-01  0.00000E+00  1.00000E+00
     1 -9.29581E-01 -2.78016E-01  0.00000E+00  1.00000E+00
     2  1.00206E+00  2.08280E-01  0.00000E+00  1.00000E+00
     3 -7.75129E-02  6.94966E-02  0.00000E+00  1.00000E+00
     1 -9.80153E-01 -2.35982E-01  0.00000E+00  1.00000E+00
     2  9.58999E-01  2.52245E-01  0.00000E+00  1.00000E+00
     3  1.61115E-02 -1.65027E-02  0.00000E+00  1.00000E+00
     1 -1.01891E+00 -1.91191E-01  0.00000E+00  1.00000E+00
     2  9.03519E-01  2.92658E-01  0.00000E+00  1.00000E+00
     3  1.10343E-01 -1.01709E-01  0.00000E+00  1.00000E+00
     1 -1.04742E+00 -1.45108E-01  0.00000E+00  1.00000E+00
     2  8.34226E-01  3.26674E-01  0.00000E+00  1.00000E+00
     3  2.08130E-01 -1.81808E-01  0.00000E+00  1.00000E+00
     1 -1.06698E+00 -9.85281E-02  0.00000E+00  1.00000E+00
     2  7.50570E-01  3.50278E-01  0.00000E+00  1.00000E+00
     3  3.11337E-01 -2.51993E-01  0.00000E+00  1.00000E+00
     1 -1.07857E+00 -5.18199E-02  0.00000E+00  1.00000E+00
     2  6.53755E-01  3.58691E-01  0.00000E+00  1.00000E+00
     3  4.19735E-01 -3.07115E-01  0.00000E+00  1.00000E+00
     1 -1.08280E+00 -5.10188E-03  0.00000E+00  1.00000E+00
     2  5.47391E-01  3.47638E-01  0.00000E+00  1.00000E+00
     3  5.30314E-01 -3.42780E-01  0.00000E+00  1.00000E+00
     1 -1.07987E+00  4.16227E-02  0.00000E+00  1.00000E+00
     2  4.36997E-01  3.15171E-01  0.00000E+00  1.00000E+00
     3  6.37774E-01 -3.57038E-01  0.00000E+00  1.00000E+00
     1 -1.06964E+00  8.83594E-02  0.00000E+00  1.00000E+00
     2  3.28084E-01  2.62724E-01  0.00000E+00  1.00000E+00
     3  7.36445E-01 -3.51328E-01  0.00000E+00  1.00000E+00
     1 -1.05156E+00  1.35017E-01  0.00000E+00  1.00000E+00
     2  2.24103E-01  1.94418E-01  0.00000E+00  1.00000E+00
     3  8.22339E-01 -3.29681E-01  0.00000E+00  1.00000E+00
     1 -1.02473E+00  1.81283E-01  0.00000E+00  1.00000E+00
     2  1.25697E-01  1.15379E-01  0.00000E+00  1.00000E+00
     3  8.93900E-01 -2.96907E-01  0.00000E+00  1.00000E+00
     1 -9.87870E-01  2.26447E-01  0.00000E+00  1.00000E+00
     2  3.12622E-02  3.04976E-02  0.00000E+00  1.00000E+00
     3  9.51466E-01 -2.57191E-01  0.00000E+00  1.00000E+00
     1 -9.39458E-01  2.69178E-01  0.00000E+00  1.00000E+00
     2 -6.20471E-02 -5.58574E-02  0.00000E+00  1.00000E+00
     3  9.96354E-01 -2.13566E-01  0.00000E+00  1.00000E+00
     1 -8.77932E-01  3.07234E-01  0.00000E+00  1.00000E+00
     2 -1.57384E-01 -1.39502E-01  0.00000E+00  1.00000E+00
     3  1.03015E+00 -1.67979E-01  0.00000E+00  1.00000E+00
     1 -8.02172E-01  3.37236E-01  0.00000E+00  1.00000E+00
     2 -2.57333E-01 -2.15933E-01  0.00000E+00  1.00000E+00
     3  1.05433E+00 -1.21551E-01  0.00000E+00  1.00000E+00
     1 -7.12301E-01  3.54728E-01  0.00000E+00  1.00000E+00
     2 -3.62940E-01 -2.80121E-01  0.00000E+00  1.00000E+00
     3  1.07006E+00 -7.48546E-02  0.00000E+00  1.00000E+00
     1 -6.10573E-01  3.54944E-01  0.00000E+00  1.00000E+00
     2 -4.72757E-01 -3.27069E-01  0.00000E+00  1.00000E+00
     3  1.07814E+00 -2.81230E-02  0.00000E+00  1.00000E+00
     1 -5.01613E-01  3.34445E-01  0.00000E+00  1.00000E+00
     2 -5.82585E-01 -3.53286E-01  0.00000E+00  1.00000E+00
     3  1.07900E+00  1.85928E-02  0.00000E+00  1.00000E+00
     1 -3.91223E-01  2.92775E-01  0.00000E+00  1.00000E+00
     2 -6.86672E-01 -3.58330E-01  0.00000E+00  1.00000E+00
     3  1.07268E+00  6.53063E-02  0.00000E+00  1.00000E+00
     1 -2.84177E-01  2.32758E-01  0.00000E+00  1.00000E+00
     2 -7.79911E-01 -3.44999E-01  0.00000E+00  1.00000E+00
     3  1.05887E+00  1.11992E-01  0.00000E+00  1.00000E+00
     1 -1.82658E-01  1.59169E-01  0.00000E+00  1.00000E+00
     2 -8.59413E-01 -3.17894E-01  0.00000E+00  1.00000E+00
     3  1.03684E+00  1.58475E-01  0.00000E+00  1.00000E+00
     1 -8.61861E-02  7.71243E-02  0.00000E+00  1.00000E+00
     2 -9.24578E-01 -2.81658E-01  0.00000E+00  1.00000E+00
     3  1.00552E+00  2.04284E-01  0.00000E+00  1.00000E+00
     1  7.51842E-03 -8.73310E-03  0.00000E+00  1.00000E+00
     2 -9.76289E-01 -2.39974E-01  0.00000E+00  1.00000E+00
     3  9.63519E-01  2.48457E-01  0.00000E+00  1.00000E+00
     1  1.01538E-01 -9.41754E-02  0.00000E+00  1.00000E+00
     2 -1.01605E+00 -1.95357E-01  0.00000E+00  1.00000E+00
     3  9.09248E-01  2.89282E-01  0.00000E+00  1.00000E+00
     1  1.98867E-01 -1.74924E-01  0.00000E+00  1.00000E+00
     2 -1.04541E+00 -1.49348E-01  0.00000E+00  1.00000E+00
     3  8.41276E-01  3.24021E-01  0.00000E+00  1.00000E+00
     1  3.01510E-01 -2.46226E-01  0.00000E+00  1.00000E+00
     2 -1.06573E+00 -1.02792E-01  0.00000E+00  1.00000E+00
     3  7.58944E-01  3.48766E-01  0.00000E+00  1.00000E+00
     1  4.09470E-01 -3.02941E-01  0.00000E+00  1.00000E+00
     2 -1.07801E+00 -5.60862E-02  0.00000E+00  1.00000E+00
     3  6.63255E-01  3.58776E-01  0.00000E+00  1.00000E+00
     1  5.20001E-01 -3.40545E-01  0.00000E+00  1.00000E+00
     2 -1.08289E+00 -9.36731E-03  0.00000E+00  1.00000E+00
     3  5.57587E-01  3.49660E-01  0.00000E+00  1.00000E+00
     1  6.27961E-01 -3.56798E-01  0.00000E+00  1.00000E+00
     2 -1.08061E+00  3.73559E-02  0.00000E+00  1.00000E+00
     3  4.47340E-01  3.19190E-01  0.00000E+00  1.00000E+00
     1  7.27624E-01 -3.52829E-01  0.00000E+00  1.00000E+00
     2 -1.07106E+00  8.40925E-02  0.00000E+00  1.00000E+00
     3  3.38115E-01  2.68484E-01  0.00000E+00  1.00000E+00
     1  8.14791E-01 -3.32488E-01  0.00000E+00  1.00000E+00
     2 -1.05373E+00  1.30765E-01  0.00000E+00  1.00000E+00
     3  2.33608E-01  2.01470E-01  0.00000E+00  1.00000E+00
     1  8.87686E-01 -3.00581E-01  0.00000E+00  1.00000E+00
     2 -1.02774E+00  1.77088E-01  0.00000E+00  1.00000E+00
     3  1.34717E-01  1.23240E-01  0.00000E+00  1.00000E+00
     1  9.46504E-01 -2.61382E-01  0.00000E+00  1.00000E+00
     2 -9.91867E-01  2.22399E-01  0.00000E+00  1.00000E+00
     3  4.00131E-02  3.87290E-02  0.00000E+00  1.00000E+00
     1  9.92503E-01 -2.18035E-01  0.00000E+00  1.00000E+00
     2 -9.44589E-01  2.65435E-01  0.00000E+00  1.00000E+00
     3 -5.32734E-02 -4.76543E-02  0.00000E+00  1.00000E+00
     1  1.02727E+00 -1.72577E-01  0.00000E+00  1.00000E+00
     2 -8.84334E-01  3.04053E-01  0.00000E+00  1.00000E+00
     3 -1.48301E-01 -1.31731E-01  0.00000E+00  1.00000E+00
     1  1.05228E+00 -1.26198E-01  0.00000E+00  1.00000E+00
     2 -8.09912E-01  3.34985E-01  0.00000E+00  1.00000E+00
     3 -2.47748E-01 -2.09042E-01  0.00000E+00  1.00000E+00
     1  1.06875E+00 -7.95120E-02  0.00000E+00  1.00000E+00
     2 -7.21287E-01  3.53854E-01  0.00000E+00  1.00000E+00
     3 -3.52849E-01 -2.74598E-01  0.00000E+00  1.00000E+00
     1  1.07750E+00 -3.27764E-02  0.00000E+00  1.00000E+00
     2 -6.20486E-01  3.55866E-01  0.00000E+00  1.00000E+00
     3 -4.62418E-01 -3.23345E-01  0.00000E+00  1.00000E+00
     1  1.07901E+00  1.39455E-02  0.00000E+00  1.00000E+00
     2 -5.11939E-01  3.37370E-01  0.00000E+00  1.00000E+00
     3 -5.72486E-01 -3.51572E-01  0.00000E+00  1.00000E+00
     1  1.07336E+00  6.06656E-02  0.00000E+00  1.00000E+00
     2 -4.01429E-01  2.97592E-01  0.00000E+00  1.00000E+00
     3 -6.77355E-01 -3.58514E-01  0.00000E+00  1.00000E+00
     1  1.06025E+00  1.07367E-01  0.00000E+00  1.00000E+00
     2 -2.93917E-01  2.39088E-01  0.00000E+00  1.00000E+00
     3 -7.71769E-01 -3.46712E-01  0.00000E+00  1.00000E+00
     1  1.03901E+00  1.53893E-01  0.00000E+00  1.00000E+00
     2 -1.91851E-01  1.66529E-01  0.00000E+00  1.00000E+00
     3 -8.52605E-01 -3.20681E-01  0.00000E+00  1.00000E+00
     1  1.00859E+00  1.99809E-01  0.00000E+00  1.00000E+00
     2 -9.49679E-02  8.50509E-02  0.00000E+00  1.00000E+00
     3 -9.19078E-01 -2.85118E-01  0.00000E+00  1.00000E+00
     1  9.67623E-01  2.44207E-01  0.00000E+00  1.00000E+00
     2 -1.10954E-03 -6.49731E-04  0.00000E+00  1.00000E+00
     3 -9.71975E-01 -2.43816E-01  0.00000E+00  1.00000E+00
     1  9.14521E-01  2.85456E-01  0.00000E+00  1.00000E+00
     2  9.27752E-02 -8.63209E-02  0.00000E+00  1.00000E+00
     3 -1.01277E+00 -1.99395E-01  0.00000E+00  1.00000E+00
     1  8.47819E-01  3.20918E-01  0.00000E+00  1.00000E+00
     2  1.89731E-01 -1.67706E-01  0.00000E+00  1.00000E+00
     3 -1.04303E+00 -1.53472E-01  0.00000E+00  1.00000E+00
     1  7.66745E-01  3.46781E-01  0.00000E+00  1.00000E+00
     2  2.91899E-01 -2.40095E-01  0.00000E+00  1.00000E+00
     3 -1.06414E+00 -1.06946E-01  0.00000E+00  1.00000E+00
     1  6.72114E-01  3.58334E-01  0.00000E+00  1.00000E+00
     2  3.99504E-01 -2.98346E-01  0.00000E+00  1.00000E+00
     3 -1.07712E+00 -6.02485E-02  0.00000E+00  1.00000E+00
     1  5.67090E-01  3.51071E-01  0.00000E+00  1.00000E+00
     2  5.10052E-01 -3.37800E-01  0.00000E+00  1.00000E+00
     3 -1.08265E+00 -1.35318E-02  0.00000E+00  1.00000E+00
     1  4.56959E-01  3.22493E-01  0.00000E+00  1.00000E+00
     2  6.18545E-01 -3.55943E-01  0.00000E+00  1.00000E+00
     3 -1.08103E+00  3.31878E-02  0.00000E+00  1.00000E+00
     1  3.47415E-01  2.73421E-01  0.00000E+00  1.00000E+00
     2  7.19200E-01 -3.53605E-01  0.00000E+00  1.00000E+00
     3 -1.07215E+00  7.99220E-02  0.00000E+00  1.00000E+00
     1  2.42391E-01  2.07607E-01  0.00000E+00  1.00000E+00
     2  8.07614E-01 -3.34476E-01  0.00000E+00  1.00000E+00
     3 -1.05555E+00  1.26606E-01  0.00000E+00  1.00000E+00
     1  1.43027E-01  1.30121E-01  0.00000E+00  1.00000E+00
     2  8.81803E-01 -3.03361E-01  0.00000E+00  1.00000E+00
     3 -1.03038E+00  1.72976E-01  0.00000E+00  1.00000E+00
     1  4.80526E-02  4.59498E-02  0.00000E+00  1.00000E+00
     2  9.41829E-01 -2.64626E-01  0.00000E+00  1.00000E+00
     3 -9.95446E-01  2.18412E-01  0.00000E+00  1.00000E+00
     1 -4.52286E-02 -4.04556E-02  0.00000E+00  1.00000E+00
     2  9.88898E-01 -2.21522E-01  0.00000E+00  1.00000E+00
     3 -9.49245E-01  2.61712E-01  0.00000E+00  1.00000E+00
     1 -1.39979E-01 -1.24915E-01  0.00000E+00  1.00000E+00
     2  1.02459E+00 -1.76173E-01  0.00000E+00  1.00000E+00
     3 -8.90197E-01  3.00822E-01  0.00000E+00  1.00000E+00
     1 -2.38955E-01 -2.03013E-01  0.00000E+00  1.00000E+00
     2  1.05041E+00 -1.29831E-01  0.00000E+00  1.00000E+00
     3 -8.17055E-01  3.32578E-01  0.00000E+00  1.00000E+00
     1 -3.43555E-01 -2.69804E-01  0.00000E+00  1.00000E+00
     2  1.06760E+00 -8.31490E-02  0.00000E+00  1.00000E+00
     3 -7.29649E-01  3.52687E-01  0.00000E+00  1.00000E+00
     1 -4.52837E-01 -3.20203E-01  0.00000E+00  1.00000E+00
     2  1.07702E+00 -3.64084E-02  0.00000E+00  1.00000E+00
     3 -6.29796E-01  3.56345E-01  0.00000E+00  1.00000E+00
     1 -5.63057E-01 -3.50316E-01  0.00000E+00  1.00000E+00
     2  1.07917E+00  1.03168E-02  0.00000E+00  1.00000E+00
     3 -5.21735E-01  3.39733E-01  0.00000E+00  1.00000E+00
     1 -6.68597E-01 -3.59084E-01  0.00000E+00  1.00000E+00
     2  1.07416E+00  5.70360E-02  0.00000E+00  1.00000E+00
     3 -4.11200E-01  3.01781E-01  0.00000E+00  1.00000E+00
     1 -7.64082E-01 -3.48787E-01  0.00000E+00  1.00000E+00
     2  1.06174E+00  1.03739E-01  0.00000E+00  1.00000E+00
     3 -3.03306E-01  2.44781E-01  0.00000E+00  1.00000E+00
     1 -8.46174E-01 -3.23838E-01  0.00000E+00  1.00000E+00
     2  1.04127E+00  1.50286E-01  0.00000E+00  1.00000E+00
     3 -2.00748E-01  1.73284E-01  0.00000E+00  1.00000E+00
     1 -9.13905E-01 -2.88971E-01  0.00000E+00  1.00000E+00
     2  1.01172E+00  1.96273E-01  0.00000E+00  1.00000E+00
     3 -1.03482E-01  9.24293E-02  0.00000E+00  1.00000E+00
     1 -9.67959E-01 -2.48073E-01  0.00000E+00  1.00000E+00
     2  9.71760E-01  2.40843E-01  0.00000E+00  1.00000E+00
     3 -9.47765E-03  6.96100E-03  0.00000E+00  1.00000E+00
     1 -1.00977E+00 -2.03865E-01  0.00000E+00  1.00000E+00
     2  9.19818E-01  2.82442E-01  0.00000E+00  1.00000E+00
     3  8.42687E-02 -7.88465E-02  0.00000E+00  1.00000E+00
     1 -1.04093E+00 -1.58042E-01  0.00000E+00  1.00000E+00
     2  8.54401E-01  3.18532E-01  0.00000E+00  1.00000E+00
     3  1.80831E-01 -1.60761E-01  0.00000E+00  1.00000E+00
     1 -1.06282E+00 -1.11555E-01  0.00000E+00  1.00000E+00
     2  7.74646E-01  3.45412E-01  0.00000E+00  1.00000E+00
     3  2.82465E-01 -2.34129E-01  0.00000E+00  1.00000E+00
     1 -1.07651E+00 -6.48686E-02  0.00000E+00  1.00000E+00
     2  6.81189E-01  3.58429E-01  0.00000E+00  1.00000E+00
     3  3.89605E-01 -2.93833E-01  0.00000E+00  1.00000E+00
     1 -1.08271E+00 -1.81546E-02  0.00000E+00  1.00000E+00
     2  5.76966E-01  3.53002E-01  0.00000E+00  1.00000E+00
     3  5.00019E-01 -3.35121E-01  0.00000E+00  1.00000E+00
     1 -1.08174E+00  2.85632E-02  0.00000E+00  1.00000E+00
     2  4.67110E-01  3.26384E-01  0.00000E+00  1.00000E+00
     3  6.08897E-01 -3.55221E-01  0.00000E+00  1.00000E+00
     1 -1.07355E+00  7.52983E-02  0.00000E+00  1.00000E+00
     2  3.57361E-01  2.79078E-01  0.00000E+00  1.00000E+00
     3  7.10443E-01 -3.54651E-01  0.00000E+00  1.00000E+00
     1 -1.05770E+00  1.21997E-01  0.00000E+00  1.00000E+00
     2  2.51873E-01  2.14618E-01  0.00000E+00  1.00000E+00
     3  8.00071E-01 -3.36890E-01  0.00000E+00  1.00000E+00
     1 -1.03338E+00  1.68423E-01  0.00000E+00  1.00000E+00
     2  1.52043E-01  1.38008E-01  0.00000E+00  1.00000E+00
     3  8.75572E-01 -3.06707E-01  0.00000E+00  1.00000E+00
     1 -9.99422E-01  2.13997E-01  0.00000E+00  1.00000E+00
     2  5.67894E-02  5.42680E-02  0.00000E+00  1.00000E+00
     3  9.36854E-01 -2.68542E-01  0.00000E+00  1.00000E+00
     1 -9.54346E-01  2.57584E-01  0.00000E+00  1.00000E+00
     2 -3.64892E-02 -3.21095E-02  0.00000E+00  1.00000E+00
     3  9.85046E-01 -2.25752E-01  0.00000E+00  1.00000E+00
     1 -8.96567E-01  2.97225E-01  0.00000E+00  1.00000E+00
     2 -1.30948E-01 -1.16943E-01  0.00000E+00  1.00000E+00
     3  1.02171E+00 -1.80560E-01  0.00000E+00  1.00000E+00
     1 -8.24777E-01  3.29865E-01  0.00000E+00  1.00000E+00
     2 -2.29419E-01 -1.95860E-01  0.00000E+00  1.00000E+00
     3  1.04838E+00 -1.34284E-01  0.00000E+00  1.00000E+00
     1 -7.38660E-01  3.51304E-01  0.00000E+00  1.00000E+00
     2 -3.33476E-01 -2.63959E-01  0.00000E+00  1.00000E+00
     3  1.06632E+00 -8.76246E-02  0.00000E+00  1.00000E+00
     1 -6.39812E-01  3.56731E-01  0.00000E+00  1.00000E+00
     2 -4.42434E-01 -3.16121E-01  0.00000E+00  1.00000E+00
     3  1.07641E+00 -4.08905E-02  0.00000E+00  1.00000E+00
     1 -5.32256E-01  3.42146E-01  0.00000E+00  1.00000E+00
     2 -5.52798E-01 -3.48257E-01  0.00000E+00  1.00000E+00
     3  1.07921E+00  5.83007E-03  0.00000E+00  1.00000E+00
     1 -4.21674E-01  3.06161E-01  0.00000E+00  1.00000E+00
     2 -6.59039E-01 -3.58987E-01  0.00000E+00  1.00000E+00
     3  1.07486E+00  5.25434E-02  0.00000E+00  1.00000E+00
     1 -3.13341E-01  2.50778E-01  0.00000E+00  1.00000E+00
     2 -7.55659E-01 -3.50306E-01  0.00000E+00  1.00000E+00
     3  1.06314E+00  9.92454E-02  0.00000E+00  1.00000E+00
     1 -2.10220E-01  1.80414E-01  0.00000E+00  1.00000E+00
     2 -8.39086E-01 -3.26511E-01  0.00000E+00  1.00000E+00
     3  1.04343E+00  1.45814E-01  0.00000E+00  1.00000E+00
     1 -1.12501E-01  1.00215E-01  0.00000E+00  1.00000E+00
     2 -9.08150E-01 -2.92375E-01  0.00000E+00  1.00000E+00
     3  1.01477E+00  1.91877E-01  0.00000E+00  1.00000E+00
     1 -1.82960E-02  1.49808E-02  0.00000E+00  1.00000E+00
     2 -9.63423E-01 -2.51895E-01  0.00000E+00  1.00000E+00
     3  9.75826E-01  2.36629E-01  0.00000E+00  1.00000E+00
     1  7.53520E-02 -7.09812E-02  0.00000E+00  1.00000E+00
     2 -1.00630E+00 -2.07897E-01  0.00000E+00  1.00000E+00
     3  9.25049E-01  2.78593E-01  0.00000E+00  1.00000E+00
     1  1.71550E-01 -1.53456E-01  0.00000E+00  1.00000E+00
     2 -1.03838E+00 -1.62164E-01  0.00000E+00  1.00000E+00
     3  8.60915E-01  3.15334E-01  0.00000E+00  1.00000E+00
     1  2.72672E-01 -2.27838E-01  0.00000E+00  1.00000E+00
     2 -1.06107E+00 -1.15704E-01  0.00000E+00  1.00000E+00
     3  7.82471E-01  3.43255E-01  0.00000E+00  1.00000E+00
     1  3.79367E-01 -2.89031E-01  0.00000E+00  1.00000E+00
     2 -1.07547E+00 -6.90173E-02  0.00000E+00  1.00000E+00
     3  6.90172E-01  3.57761E-01  0.00000E+00  1.00000E+00
     1  4.89666E-01 -3.32183E-01  0.00000E+00  1.00000E+00
     2 -1.08234E+00 -2.22963E-02  0.00000E+00  1.00000E+00
     3  5.86726E-01  3.54191E-01  0.00000E+00  1.00000E+00
     1  5.98947E-01 -3.54266E-01  0.00000E+00  1.00000E+00
     2 -1.08201E+00  2.44267E-02  0.00000E+00  1.00000E+00
     3  4.77111E-01  3.29549E-01  0.00000E+00  1.00000E+00
     1  7.01405E-01 -3.55477E-01  0.00000E+00  1.00000E+00
     2 -1.07448E+00  7.11659E-02  0.00000E+00  1.00000E+00
     3  3.67113E-01  2.84021E-01  0.00000E+00  1.00000E+00
     1  7.92266E-01 -3.39090E-01  0.00000E+00  1.00000E+00
