#Index            X            Y            Z         Mass         Time
     1 -7.85708E-01  3.41999E-01  0.00000E+00  1.00000E+00  4.49900E+00
     2 -2.73624E-01 -2.27405E-01  0.00000E+00  1.00000E+00  4.49900E+00
     3  1.05893E+00 -1.14594E-01  0.00000E+00  1.00000E+00  4.49900E+00
     1 -6.93521E-01  3.56771E-01  0.00000E+00  1.00000E+00  4.59900E+00
     2 -3.80225E-01 -2.88877E-01  0.00000E+00  1.00000E+00  4.59900E+00
     3  1.07333E+00 -6.78940E-02  0.00000E+00  1.00000E+00  4.59900E+00
     1 -5.90123E-01  3.53505E-01  0.00000E+00  1.00000E+00  4.69900E+00
     2 -4.90487E-01 -3.32336E-01  0.00000E+00  1.00000E+00  4.69900E+00
     3  1.08019E+00 -2.11687E-02  0.00000E+00  1.00000E+00  4.69900E+00
     1 -4.80482E-01  3.29174E-01  0.00000E+00  1.00000E+00  4.79900E+00
     2 -5.99805E-01 -3.54723E-01  0.00000E+00  1.00000E+00  4.79900E+00
     3  1.07985E+00  2.55494E-02  0.00000E+00  1.00000E+00  4.79900E+00
     1 -3.70394E-01  2.83928E-01  0.00000E+00  1.00000E+00  4.89900E+00
     2 -7.02365E-01 -3.56202E-01  0.00000E+00  1.00000E+00  4.89900E+00
     3  1.07232E+00  7.22743E-02  0.00000E+00  1.00000E+00  4.89900E+00
     1 -2.64260E-01  2.21063E-01  0.00000E+00  1.00000E+00  4.99900E+00
     2 -7.93369E-01 -3.40027E-01  0.00000E+00  1.00000E+00  4.99900E+00
     3  1.05718E+00  1.18964E-01  0.00000E+00  1.00000E+00  4.99900E+00
     1 -1.63764E-01  1.45526E-01  0.00000E+00  1.00000E+00  5.09900E+00
     2 -8.70359E-01 -3.10929E-01  0.00000E+00  1.00000E+00  5.09900E+00
     3  1.03366E+00  1.65403E-01  0.00000E+00  1.00000E+00  5.09900E+00
     1 -6.80325E-02  6.23834E-02  0.00000E+00  1.00000E+00  5.19900E+00
     2 -9.33068E-01 -2.73437E-01  0.00000E+00  1.00000E+00  5.19900E+00
     3  1.00063E+00  2.11053E-01  0.00000E+00  1.00000E+00  5.19900E+00
