#Index            X            Y            Z         Mass         Time
     3 -3.62833E-01  8.14455E-01  0.00000E+00  1.00000E+00  1.75900E+00
     1  1.46115E-01 -1.87690E-01  0.00000E+00  1.00000E+00  1.79900E+00
     2  2.52892E-01 -6.09970E-01  0.00000E+00  1.00000E+00  1.79900E+00
     3 -3.99007E-01  7.97661E-01  0.00000E+00  1.00000E+00  1.79900E+00
     1  1.22105E-01 -1.94613E-01  0.00000E+00  1.00000E+00  1.83900E+00
     2  3.12186E-01 -5.84547E-01  0.00000E+00  1.00000E+00  1.83900E+00
     3 -4.34291E-01  7.79160E-01  0.00000E+00  1.00000E+00  1.83900E+00
     1  1.01175E-01 -2.08041E-01  0.00000E+00  1.00000E+00  1.87900E+00
     2  3.67452E-01 -5.50934E-01  0.00000E+00  1.00000E+00  1.87900E+00
     3 -4.68627E-01  7.58975E-01  0.00000E+00  1.00000E+00  1.87900E+00
     1  8.47829E-02 -2.27053E-01  0.00000E+00  1.00000E+00  1.91900E+00
     2  4.17179E-01 -5.10085E-01  0.00000E+00  1.00000E+00  1.91900E+00
     3 -5.01962E-01  7.37138E-01  0.00000E+00  1.00000E+00  1.91900E+00
     1  7.40989E-02 -2.50418E-01  0.00000E+00  1.00000E+00  1.95900E+00
     2  4.60150E-01 -4.63275E-01  0.00000E+00  1.00000E+00  1.95900E+00
     3 -5.34249E-01  7.13693E-01  0.00000E+00  1.00000E+00  1.95900E+00
     1  6.99358E-02 -2.76712E-01  0.00000E+00  1.00000E+00  1.99900E+00
     2  4.95509E-01 -4.11980E-01  0.00000E+00  1.00000E+00  1.99900E+00
     3 -5.65445E-01  6.88692E-01  0.00000E+00  1.00000E+00  1.99900E+00
     1  7.27318E-02 -3.04439E-01  0.00000E+00  1.00000E+00  2.03900E+00
     2  5.22775E-01 -3.57760E-01  0.00000E+00  1.00000E+00  2.03900E+00
     3 -5.95507E-01  6.62198E-01  0.00000E+00  1.00000E+00  2.03900E+00
     1  8.25814E-02 -3.32138E-01  0.00000E+00  1.00000E+00  2.07900E+00
     2  5.41812E-01 -3.02143E-01  0.00000E+00  1.00000E+00  2.07900E+00
     3 -6.24393E-01  6.34282E-01  0.00000E+00  1.00000E+00  2.07900E+00
     1  9.92922E-02 -3.58458E-01  0.00000E+00  1.00000E+00  2.11900E+00
     2  5.52771E-01 -2.46559E-01  0.00000E+00  1.00000E+00  2.11900E+00
     3 -6.52063E-01  6.05016E-01  0.00000E+00  1.00000E+00  2.11900E+00
     1  1.22451E-01 -3.82188E-01  0.00000E+00  1.00000E+00  2.15900E+00
     2  5.56023E-01 -1.92295E-01  0.00000E+00  1.00000E+00  2.15900E+00
     3 -6.78474E-01  5.74482E-01  0.00000E+00  1.00000E+00  2.15900E+00
     1  1.51482E-01 -4.02277E-01  0.00000E+00  1.00000E+00  2.19900E+00
     2  5.52100E-01 -1.40483E-01  0.00000E+00  1.00000E+00  2.19900E+00
     3 -7.03581E-01  5.42760E-01  0.00000E+00  1.00000E+00  2.19900E+00
     1  1.85693E-01 -4.17826E-01  0.00000E+00  1.00000E+00  2.23900E+00
     2  5.41647E-01 -9.21071E-02  0.00000E+00  1.00000E+00  2.23900E+00
     3 -7.27340E-01  5.09934E-01  0.00000E+00  1.00000E+00  2.23900E+00
     1  2.24307E-01 -4.28073E-01  0.00000E+00  1.00000E+00  2.27900E+00
     2  5.25397E-01 -4.80133E-02  0.00000E+00  1.00000E+00  2.27900E+00
     3 -7.49703E-01  4.76086E-01  0.00000E+00  1.00000E+00  2.27900E+00
     1  2.66478E-01 -4.32378E-01  0.00000E+00  1.00000E+00  2.31900E+00
     2  5.04146E-01 -8.92476E-03  0.00000E+00  1.00000E+00  2.31900E+00
     3 -7.70624E-01  4.41303E-01  0.00000E+00  1.00000E+00  2.31900E+00
     1  3.11299E-01 -4.30214E-01  0.00000E+00  1.00000E+00  2.35900E+00
     2  4.78755E-01  2.45470E-02  0.00000E+00  1.00000E+00  2.35900E+00
     3 -7.90054E-01  4.05667E-01  0.00000E+00  1.00000E+00  2.35900E+00
     1  3.57802E-01 -4.21160E-01  0.00000E+00  1.00000E+00  2.39900E+00
     2  4.50142E-01  5.18968E-02  0.00000E+00  1.00000E+00  2.39900E+00
     3 -8.07944E-01  3.69263E-01  0.00000E+00  1.00000E+00  2.39900E+00
     1  4.04951E-01 -4.04903E-01  0.00000E+00  1.00000E+00  2.43900E+00
     2  4.19293E-01  7.27294E-02  0.00000E+00  1.00000E+00  2.43900E+00
     3 -8.24244E-01  3.32174E-01  0.00000E+00  1.00000E+00  2.43900E+00
     1  4.51636E-01 -3.81254E-01  0.00000E+00  1.00000E+00  2.47900E+00
     2  3.87271E-01  8.67727E-02  0.00000E+00  1.00000E+00  2.47900E+00
     3 -8.38907E-01  2.94481E-01  0.00000E+00  1.00000E+00  2.47900E+00
     1  4.96670E-01 -3.50168E-01  0.00000E+00  1.00000E+00  2.51900E+00
     2  3.55211E-01  9.39019E-02  0.00000E+00  1.00000E+00  2.51900E+00
     3 -8.51881E-01  2.56266E-01  0.00000E+00  1.00000E+00  2.51900E+00
     1  5.38797E-01 -3.11782E-01  0.00000E+00  1.00000E+00  2.55900E+00
     2  3.24323E-01  9.41751E-02  0.00000E+00  1.00000E+00  2.55900E+00
     3 -8.63119E-01  2.17607E-01  0.00000E+00  1.00000E+00  2.55900E+00
     1  5.76710E-01 -2.66456E-01  0.00000E+00  1.00000E+00  2.59900E+00
     2  2.95864E-01  8.78759E-02  0.00000E+00  1.00000E+00  2.59900E+00
     3 -8.72574E-01  1.78580E-01  0.00000E+00  1.00000E+00  2.59900E+00
     1  6.09102E-01 -2.14816E-01  0.00000E+00  1.00000E+00  2.63900E+00
     2  2.71101E-01  7.55588E-02  0.00000E+00  1.00000E+00  2.63900E+00
     3 -8.80203E-01  1.39258E-01  0.00000E+00  1.00000E+00  2.63900E+00
     1  6.34732E-01 -1.57795E-01  0.00000E+00  1.00000E+00  2.67900E+00
     2  2.51235E-01  5.80840E-02  0.00000E+00  1.00000E+00  2.67900E+00
     3 -8.85967E-01  9.97110E-02  0.00000E+00  1.00000E+00  2.67900E+00
     1  6.52522E-01 -9.66324E-02  0.00000E+00  1.00000E+00  2.71900E+00
     2  2.37311E-01  3.66258E-02  0.00000E+00  1.00000E+00  2.71900E+00
     3 -8.89833E-01  6.00066E-02  0.00000E+00  1.00000E+00  2.71900E+00
     1  6.61669E-01 -3.28480E-02  0.00000E+00  1.00000E+00  2.75900E+00
     2  2.30110E-01  1.26394E-02  0.00000E+00  1.00000E+00  2.75900E+00
     3 -8.91779E-01  2.02086E-02  0.00000E+00  1.00000E+00  2.75900E+00
     1  6.61741E-01  3.18434E-02  0.00000E+00  1.00000E+00  2.79900E+00
     2  2.30053E-01 -1.22228E-02  0.00000E+00  1.00000E+00  2.79900E+00
     3 -8.91794E-01 -1.96206E-02  0.00000E+00  1.00000E+00  2.79900E+00
     1  6.52734E-01  9.56560E-02  0.00000E+00  1.00000E+00  2.83900E+00
     2  2.37142E-01 -3.62366E-02  0.00000E+00  1.00000E+00  2.83900E+00
     3 -8.89876E-01 -5.94194E-02  0.00000E+00  1.00000E+00  2.83900E+00
     1  6.35075E-01  1.56873E-01  0.00000E+00  1.00000E+00  2.87900E+00
     2  2.50963E-01 -5.77472E-02  0.00000E+00  1.00000E+00  2.87900E+00
     3 -8.86038E-01 -9.91256E-02  0.00000E+00  1.00000E+00  2.87900E+00
     1  6.09561E-01  2.13971E-01  0.00000E+00  1.00000E+00  2.91900E+00
     2  2.70741E-01 -7.52956E-02  0.00000E+00  1.00000E+00  2.91900E+00
     3 -8.80303E-01 -1.38675E-01  0.00000E+00  1.00000E+00  2.91900E+00
     1  5.77266E-01  2.65703E-01  0.00000E+00  1.00000E+00  2.95900E+00
     2  2.95435E-01 -8.77025E-02  0.00000E+00  1.00000E+00  2.95900E+00
     3 -8.72701E-01 -1.78001E-01  0.00000E+00  1.00000E+00  2.95900E+00
     1  5.39428E-01  3.11135E-01  0.00000E+00  1.00000E+00  2.99900E+00
     2  3.23844E-01 -9.41027E-02  0.00000E+00  1.00000E+00  2.99900E+00
     3 -8.63273E-01 -2.17033E-01  0.00000E+00  1.00000E+00  2.99900E+00
     1  4.97357E-01  3.49635E-01  0.00000E+00  1.00000E+00  3.03900E+00
     2  3.54704E-01 -9.39371E-02  0.00000E+00  1.00000E+00  3.03900E+00
     3 -8.52061E-01 -2.55698E-01  0.00000E+00  1.00000E+00  3.03900E+00
     1  4.52358E-01  3.80838E-01  0.00000E+00  1.00000E+00  3.07900E+00
     2  3.86754E-01 -8.69180E-02  0.00000E+00  1.00000E+00  3.07900E+00
     3 -8.39112E-01 -2.93920E-01  0.00000E+00  1.00000E+00  3.07900E+00
     1  4.05688E-01  4.04605E-01  0.00000E+00  1.00000E+00  3.11900E+00
     2  4.18786E-01 -7.29841E-02  0.00000E+00  1.00000E+00  3.11900E+00
     3 -8.24474E-01 -3.31620E-01  0.00000E+00  1.00000E+00  3.11900E+00
     1  3.58537E-01  4.20977E-01  0.00000E+00  1.00000E+00  3.15900E+00
     2  4.49660E-01 -5.22578E-02  0.00000E+00  1.00000E+00  3.15900E+00
     3 -8.08197E-01 -3.68719E-01  0.00000E+00  1.00000E+00  3.15900E+00
     1  3.12014E-01  4.30143E-01  0.00000E+00  1.00000E+00  3.19900E+00
     2  4.78316E-01 -2.50088E-02  0.00000E+00  1.00000E+00  3.19900E+00
     3 -7.90330E-01 -4.05134E-01  0.00000E+00  1.00000E+00  3.19900E+00
     1  2.67157E-01  4.32412E-01  0.00000E+00  1.00000E+00  3.23900E+00
     2  5.03765E-01  8.36913E-03  0.00000E+00  1.00000E+00  3.23900E+00
     3 -7.70923E-01 -4.40781E-01  0.00000E+00  1.00000E+00  3.23900E+00
     1  2.24936E-01  4.28205E-01  0.00000E+00  1.00000E+00  3.27900E+00
     2  5.25087E-01  4.73727E-02  0.00000E+00  1.00000E+00  3.27900E+00
     3 -7.50024E-01 -4.75578E-01  0.00000E+00  1.00000E+00  3.27900E+00
     1  1.86259E-01  4.18048E-01  0.00000E+00  1.00000E+00  3.31900E+00
     2  5.41422E-01  9.13920E-02  0.00000E+00  1.00000E+00  3.31900E+00
     3 -7.27681E-01 -5.09440E-01  0.00000E+00  1.00000E+00  3.31900E+00
