#Index            X            Y            Z         Mass         Time
     1 -6.98547E-01  1.90501E+00  0.00000E+00  1.00000E+00  3.39900E+00
     2  8.48321E-01 -1.79912E-01  0.00000E+00  1.00000E+00  3.39900E+00
     3 -1.49774E-01 -1.72510E+00  0.00000E+00  1.00000E+00  3.39900E+00
     1 -6.97140E-01  1.92518E+00  0.00000E+00  1.00000E+00  3.49900E+00
     2  7.70883E-01 -1.87089E-01  0.00000E+00  1.00000E+00  3.49900E+00
     3 -7.37428E-02 -1.73810E+00  0.00000E+00  1.00000E+00  3.49900E+00
     1 -6.94750E-01  1.94341E+00  0.00000E+00  1.00000E+00  3.59900E+00
     2  6.91054E-01 -1.95843E-01  0.00000E+00  1.00000E+00  3.59900E+00
     3  3.69566E-03 -1.74756E+00  0.00000E+00  1.00000E+00  3.59900E+00
     1 -6.91391E-01  1.95964E+00  0.00000E+00  1.00000E+00  3.69900E+00
     2  6.08989E-01 -2.06481E-01  0.00000E+00  1.00000E+00  3.69900E+00
     3  8.24025E-02 -1.75316E+00  0.00000E+00  1.00000E+00  3.69900E+00
     1 -6.87085E-01  1.97385E+00  0.00000E+00  1.00000E+00  3.79900E+00
     2  5.24917E-01 -2.19321E-01  0.00000E+00  1.00000E+00  3.79900E+00
     3  1.62168E-01 -1.75453E+00  0.00000E+00  1.00000E+00  3.79900E+00
     1 -6.81857E-01  1.98600E+00  0.00000E+00  1.00000E+00  3.89900E+00
     2  4.39159E-01 -2.34675E-01  0.00000E+00  1.00000E+00  3.89900E+00
     3  2.42698E-01 -1.75132E+00  0.00000E+00  1.00000E+00  3.89900E+00
     1 -6.75739E-01  1.99605E+00  0.00000E+00  1.00000E+00  3.99900E+00
     2  3.52132E-01 -2.52821E-01  0.00000E+00  1.00000E+00  3.99900E+00
     3  3.23607E-01 -1.74322E+00  0.00000E+00  1.00000E+00  3.99900E+00
     1 -6.68770E-01  2.00396E+00  0.00000E+00  1.00000E+00  4.09900E+00
     2  2.64345E-01 -2.73971E-01  0.00000E+00  1.00000E+00  4.09900E+00
     3  4.04425E-01 -1.72999E+00  0.00000E+00  1.00000E+00  4.09900E+00
     1 -6.60992E-01  2.00972E+00  0.00000E+00  1.00000E+00  4.19900E+00
