        Time         x1          y1          z1          x2          y2          z2          x3          y3          z3          x4          y4          z4          x5          y5          z5          x6          y6          z6          x7          y7          z7          x8          y8          z8          x9          y9          z9         x10         y10         z10         x11         y11         z11         x12         y12         z12         x13         y13         z13         x14         y14         z14         x15         y15         z15         x16         y16         z16         x17         y17         z17         x18         y18         z18         x19         y19         z19         x20         y20         z20         x21         y21         z21         x22         y22         z22         x23         y23         z23         x24         y24         z24         x25         y25         z25         x26         y26         z26         x27         y27         z27         x28         y28         z28         x29         y29         z29         x30         y30         z30         x31         y31         z31         x32         y32         z32         x33         y33         z33         x34         y34         z34         x35         y35         z35         x36         y36         z36         x37         y37         z37         x38         y38         z38         x39         y39         z39         x40         y40         z40         x41         y41         z41         x42         y42         z42         x43         y43         z43         x44         y44         z44         x45         y45         z45         x46         y46         z46         x47         y47         z47         x48         y48         z48         x49         y49         z49         x50         y50         z50 
       12.75 -9.9879E-01 -6.7318E-02  1.6158E-01  1.5362E+00  2.3319E+00  1.9351E+00 -1.5977E+00 -6.4225E-01 -1.9622E-01  1.7360E-02  1.8898E+00 -3.0214E-01 -1.5425E+00 -2.6956E+00  7.0947E-01  1.4160E+00  2.0833E+00  1.9629E+00 -3.2285E-01 -4.4989E-02  1.4857E-01  1.4812E+00 -4.6869E+00 -8.2037E-01 -2.5669E+00  3.4106E-01  4.2758E-01 -1.1193E+00 -4.3097E-01  2.0023E-01 -4.3894E+00 -2.3799E+00 -1.2580E-01  1.9816E+00  8.7155E-01 -2.7834E+00 -1.1966E+00 -2.3559E-01  2.2789E-02 -1.2679E+00 -3.5463E-01  1.1290E+00 -1.7389E+00 -6.1254E-01  8.0626E-01 -1.9570E+00 -6.7633E-01  7.3178E-01  1.8507E+00 -5.7712E+00  3.9811E+00 -2.4927E+00 -1.1821E+01  4.0837E+00 -2.5493E-01 -4.3776E-01  6.2056E-01 -1.6596E+00 -2.6009E+00  6.5917E-01 -1.0755E+00 -4.5803E-01 -1.2030E+00 -7.7872E-01 -9.0673E-01 -7.8749E-01 -8.6435E-02  8.9166E-02  1.6404E+00  2.5890E-01 -8.7164E-01  5.1827E-02 -7.1738E-01  2.8417E-01  9.4665E-01 -1.3692E+00 -7.5981E-01  2.1958E-01 -1.8006E+00 -5.6752E-01  9.5795E-01 -1.4898E+00 -1.0509E+00  7.9920E-01  9.0910E+00  2.0504E+00  1.0357E+01 -3.9105E+00  2.7365E+00 -3.3355E+00 -1.4782E+00 -8.1208E-01  1.4348E+00 -2.0582E+00 -1.1781E+00  2.0518E-01 -4.0064E-01 -5.1477E-01  5.5599E-01  3.4729E+00 -6.5482E+00  1.2273E+00 -5.2881E+00 -1.8235E+00 -3.4619E+00 -1.7695E+00 -1.5195E-02 -3.1160E-01 -2.1138E+00  3.7121E+00  6.7919E-01 -1.1413E+00 -1.1674E+00  9.4988E-01 -1.1670E+00 -8.3231E-01 -5.5867E-01 -8.3519E-01 -1.5091E+00  1.4653E-01 -1.4257E+00  2.0535E+00  1.0879E+00 -2.2028E+00 -6.1880E-01  1.2092E+00  2.6354E+00  1.9292E+00  1.2041E+00 -3.5242E+00  4.9472E-01  2.9460E+00 -2.0804E+00 -1.0500E+00  1.1582E+00  3.6270E+00  3.5125E+00 -3.1629E+00 -8.9301E-01 -1.3213E+00  8.4093E-01 -2.8562E+00  7.4810E+00  4.0425E+00 -5.9907E-01 -2.3834E-01  4.6966E-01 -1.3998E+00 -1.0408E+00  5.9464E-01
       12.86 -9.7326E-01 -9.5536E-02  1.9413E-01  1.5193E+00  2.3179E+00  1.9495E+00 -1.6426E+00 -6.0166E-01 -1.9274E-01 -6.7875E-03  1.8721E+00 -2.6739E-01 -1.5432E+00 -2.6535E+00  6.7541E-01  1.4313E+00  2.0732E+00  1.9568E+00 -3.5913E-01 -3.7177E-02  9.6632E-02  1.4853E+00 -4.6900E+00 -8.2269E-01 -2.5630E+00  3.4751E-01  4.4687E-01 -1.1501E+00 -3.6610E-01  2.0090E-01 -4.3865E+00 -2.3795E+00 -1.1857E-01  1.9669E+00  8.7816E-01 -2.7725E+00 -1.1517E+00 -2.2445E-01 -4.0311E-02 -1.2523E+00 -4.2058E-01  1.1563E+00 -1.7093E+00 -6.2850E-01  8.5408E-01 -1.9332E+00 -6.5628E-01  7.1396E-01  1.8534E+00 -5.8035E+00  4.0084E+00 -2.5165E+00 -1.1912E+01  4.1132E+00 -3.0894E-01 -5.0710E-01  6.8357E-01 -1.7175E+00 -2.5834E+00  6.3603E-01 -1.1039E+00 -5.0377E-01 -1.1903E+00 -8.4355E-01 -8.6350E-01 -7.7140E-01 -1.3681E-01  6.3104E-02  1.6338E+00  2.4704E-01 -8.9039E-01  1.2228E-01 -7.1926E-01  2.1932E-01  9.4298E-01 -1.4800E+00 -6.6630E-01  2.0053E-01 -1.7635E+00 -6.0014E-01  9.9966E-01 -1.5408E+00 -1.0346E+00  8.4940E-01  9.1835E+00  2.0768E+00  1.0457E+01 -3.9268E+00  2.7610E+00 -3.3405E+00 -1.4908E+00 -8.1954E-01  1.3759E+00 -2.0200E+00 -1.2054E+00  1.8441E-01 -4.5480E-01 -5.4077E-01  5.6131E-01  3.4780E+00 -6.5881E+00  1.2469E+00 -5.3069E+00 -1.8429E+00 -3.4668E+00 -1.7701E+00 -8.6441E-02 -3.2862E-01 -2.1405E+00  3.7062E+00  6.8482E-01 -1.2042E+00 -1.1286E+00  9.5924E-01 -1.1537E+00 -8.1952E-01 -5.9778E-01 -7.9219E-01 -1.4757E+00  1.7824E-01 -1.4469E+00  2.0639E+00  1.0750E+00 -2.2175E+00 -5.6235E-01  1.1524E+00  2.6216E+00  1.9540E+00  1.2281E+00 -3.5114E+00  4.8574E-01  2.9674E+00 -2.0053E+00 -1.0843E+00  1.2128E+00  3.6623E+00  3.5278E+00 -3.1939E+00 -9.0299E-01 -1.3583E+00  8.3757E-01 -2.8859E+00  7.5308E+00  4.0747E+00 -5.9608E-01 -2.8778E-01  5.3556E-01 -1.3545E+00 -1.1218E+00  5.4247E-01
       12.97 -9.5190E-01 -1.3255E-01  2.2527E-01  1.5019E+00  2.3028E+00  1.9636E+00 -1.6839E+00 -5.6049E-01 -1.8576E-01 -3.1352E-02  1.8535E+00 -2.3232E-01 -1.5484E+00 -2.6075E+00  6.3999E-01  1.4467E+00  2.0637E+00  1.9502E+00 -3.9939E-01 -3.2875E-02  4.7756E-02  1.4892E+00 -4.6927E+00 -8.2491E-01 -2.5570E+00  3.5232E-01  4.6625E-01 -1.1795E+00 -2.9800E-01  1.9740E-01 -4.3830E+00 -2.3788E+00 -1.1126E-01  1.9518E+00  8.8466E-01 -2.7613E+00 -1.1054E+00 -2.1795E-01 -9.4859E-02 -1.2376E+00 -4.8887E-01  1.1793E+00 -1.6838E+00 -6.4728E-01  9.0015E-01 -1.9011E+00 -6.3672E-01  6.9948E-01  1.8560E+00 -5.8356E+00  4.0355E+00 -2.5403E+00 -1.2003E+01  4.1427E+00 -3.7857E-01 -5.7722E-01  7.3531E-01 -1.7728E+00 -2.5649E+00  6.1322E-01 -1.1321E+00 -5.5035E-01 -1.1738E+00 -9.1112E-01 -8.1904E-01 -7.5122E-01 -1.8866E-01  3.6145E-02  1.6250E+00  2.3201E-01 -9.0803E-01  1.9369E-01 -7.2176E-01  1.5069E-01  9.3668E-01 -1.5884E+00 -5.7059E-01  1.8153E-01 -1.7212E+00 -6.3852E-01  1.0215E+00 -1.5901E+00 -1.0142E+00  8.9715E-01  9.2759E+00  2.1033E+00  1.0558E+01 -3.9430E+00  2.7853E+00 -3.3453E+00 -1.5037E+00 -8.2663E-01  1.3109E+00 -1.9784E+00 -1.2300E+00  1.6540E-01 -5.0713E-01 -5.5982E-01  5.7114E-01  3.4829E+00 -6.6278E+00  1.2664E+00 -5.3255E+00 -1.8622E+00 -3.4714E+00 -1.7673E+00 -1.6122E-01 -3.4262E-01 -2.1671E+00  3.6999E+00  6.9043E-01 -1.2704E+00 -1.0865E+00  9.6429E-01 -1.1386E+00 -8.0551E-01 -6.3419E-01 -7.5064E-01 -1.4388E+00  2.1116E-01 -1.4678E+00  2.0733E+00  1.0617E+00 -2.2274E+00 -5.0741E-01  1.0921E+00  2.6074E+00  1.9785E+00  1.2520E+00 -3.4982E+00  4.7655E-01  2.9882E+00 -1.9269E+00 -1.1152E+00  1.2637E+00  3.6974E+00  3.5430E+00 -3.2247E+00 -9.1600E-01 -1.3909E+00  8.3243E-01 -2.9155E+00  7.5804E+00  4.1068E+00 -5.9185E-01 -3.4434E-01  6.0100E-01 -1.3102E+00 -1.1987E+00  4.9358E-01
       13.08 -9.3573E-01 -1.7682E-01  2.5463E-01  1.4840E+00  2.2863E+00  1.9774E+00 -1.7217E+00 -5.1878E-01 -1.7544E-01 -5.6342E-02  1.8339E+00 -1.9698E-01 -1.5570E+00 -2.5587E+00  6.0395E-01  1.4620E+00  2.0549E+00  1.9435E+00 -4.4358E-01 -3.1789E-02  1.6214E-03  1.4929E+00 -4.6951E+00 -8.2703E-01 -2.5491E+00  3.5546E-01  4.8571E-01 -1.2050E+00 -2.2918E-01  1.9067E-01 -4.3789E+00 -2.3778E+00 -1.0387E-01  1.9365E+00  8.9103E-01 -2.7497E+00 -1.0598E+00 -2.1479E-01 -1.4139E-01 -1.2244E+00 -5.5951E-01  1.1976E+00 -1.6611E+00 -6.6917E-01  9.4670E-01 -1.8622E+00 -6.1855E-01  6.8847E-01  1.8585E+00 -5.8675E+00  4.0625E+00 -2.5640E+00 -1.2093E+01  4.1722E+00 -4.6081E-01 -6.4347E-01  7.7471E-01 -1.8262E+00 -2.5447E+00  5.9048E-01 -1.1599E+00 -5.9773E-01 -1.1532E+00 -9.8352E-01 -7.7340E-01 -7.2584E-01 -2.4206E-01  8.2029E-03  1.6138E+00  2.1369E-01 -9.2458E-01  2.6592E-01 -7.2495E-01  7.7927E-02  9.2755E-01 -1.6941E+00 -4.7431E-01  1.6169E-01 -1.6708E+00 -6.8102E-01  1.0131E+00 -1.6375E+00 -9.8873E-01  9.4349E-01  9.3684E+00  2.1297E+00  1.0658E+01 -3.9590E+00  2.8095E+00 -3.3498E+00 -1.5173E+00 -8.3345E-01  1.2382E+00 -1.9339E+00 -1.2516E+00  1.4813E-01 -5.6028E-01 -5.7117E-01  5.8763E-01  3.4878E+00 -6.6673E+00  1.2860E+00 -5.3438E+00 -1.8815E+00 -3.4759E+00 -1.7611E+00 -2.4024E-01 -3.5285E-01 -2.1936E+00  3.6930E+00  6.9600E-01 -1.3408E+00 -1.0406E+00  9.6569E-01 -1.1186E+00 -7.9022E-01 -6.6945E-01 -7.1074E-01 -1.3984E+00  2.4538E-01 -1.4887E+00  2.0818E+00  1.0481E+00 -2.2324E+00 -4.5421E-01  1.0289E+00  2.5928E+00  2.0028E+00  1.2759E+00 -3.4846E+00  4.6715E-01  3.0086E+00 -1.8450E+00 -1.1427E+00  1.3101E+00  3.7324E+00  3.5581E+00 -3.2555E+00 -9.3134E-01 -1.4193E+00  8.2524E-01 -2.9452E+00  7.6298E+00  4.1389E+00 -5.8569E-01 -4.1210E-01  6.6446E-01 -1.2660E+00 -1.2715E+00  4.4665E-01
       13.19 -9.2496E-01 -2.2558E-01  2.8224E-01  1.4657E+00  2.2683E+00  1.9907E+00 -1.7562E+00 -4.7637E-01 -1.6214E-01 -8.1770E-02  1.8133E+00 -1.6136E-01 -1.5680E+00 -2.5078E+00  5.6764E-01  1.4771E+00  2.0469E+00  1.9366E+00 -4.9185E-01 -3.3800E-02 -4.1987E-02  1.4964E+00 -4.6972E+00 -8.2905E-01 -2.5392E+00  3.5684E-01  5.0522E-01 -1.2259E+00 -1.6236E-01  1.8240E-01 -4.3742E+00 -2.3764E+00 -9.6396E-02  1.9209E+00  8.9729E-01 -2.7378E+00 -1.0156E+00 -2.1406E-01 -1.8133E-01 -1.2133E+00 -6.3240E-01  1.2106E+00 -1.6307E+00 -7.0733E-01  9.9043E-01 -1.8178E+00 -6.0227E-01  6.8079E-01  1.8609E+00 -5.8993E+00  4.0895E+00 -2.5878E+00 -1.2184E+01  4.2016E+00 -5.5294E-01 -7.0121E-01  8.0158E-01 -1.8778E+00 -2.5228E+00  5.6771E-01 -1.1873E+00 -6.4576E-01 -1.1277E+00 -1.0734E+00 -7.3326E-01 -6.9245E-01 -2.9706E-01 -2.0831E-02  1.6000E+00  1.9194E-01 -9.4007E-01  3.3886E-01 -7.2894E-01  5.8583E-04  9.1543E-01 -1.7965E+00 -3.7922E-01  1.4008E-01 -1.6543E+00 -6.7326E-01  9.9320E-01 -1.6815E+00 -9.5630E-01  9.8880E-01  9.4607E+00  2.1562E+00  1.0759E+01 -3.9749E+00  2.8335E+00 -3.3542E+00 -1.5326E+00 -8.4011E-01  1.1552E+00 -1.8866E+00 -1.2702E+00  1.3261E-01 -6.1468E-01 -5.7161E-01  6.1602E-01  3.4925E+00 -6.7067E+00  1.3056E+00 -5.3620E+00 -1.9006E+00 -3.4801E+00 -1.7513E+00 -3.2466E-01 -3.5742E-01 -2.2199E+00  3.6857E+00  7.0153E-01 -1.4167E+00 -9.8995E-01  9.6465E-01 -1.0764E+00 -7.6451E-01 -7.0728E-01 -6.7272E-01 -1.3545E+00  2.8102E-01 -1.5094E+00  2.0893E+00  1.0343E+00 -2.2322E+00 -4.0302E-01  9.6316E-01  2.5778E+00  2.0269E+00  1.2997E+00 -3.4704E+00  4.5756E-01  3.0284E+00 -1.7596E+00 -1.1665E+00  1.3513E+00  3.7672E+00  3.5731E+00 -3.2861E+00 -9.4848E-01 -1.4434E+00  8.1585E-01 -2.9747E+00  7.6792E+00  4.1709E+00 -5.7925E-01 -4.9794E-01  7.2011E-01 -1.2215E+00 -1.3404E+00  4.0117E-01
       13.30 -9.1802E-01 -2.7676E-01  3.0891E-01  1.4473E+00  2.2489E+00  2.0035E+00 -1.7873E+00 -4.3319E-01 -1.4676E-01 -1.0765E-01  1.7918E+00 -1.2548E-01 -1.5806E+00 -2.4549E+00  5.3126E-01  1.4919E+00  2.0397E+00  1.9297E+00 -5.4442E-01 -3.8934E-02 -8.3316E-02  1.4997E+00 -4.6990E+00 -8.3096E-01 -2.5271E+00  3.5640E-01  5.2476E-01 -1.2430E+00 -9.9382E-02  1.7371E-01 -4.3689E+00 -2.3747E+00 -8.8836E-02  1.9050E+00  9.0343E-01 -2.7256E+00 -9.7289E-01 -2.1534E-01 -2.1599E-01 -1.2050E+00 -7.0714E-01  1.2178E+00 -1.6066E+00 -7.4099E-01  1.0272E+00 -1.7688E+00 -5.8823E-01  6.7624E-01  1.8632E+00 -5.9309E+00  4.1163E+00 -2.6116E+00 -1.2275E+01  4.2311E+00 -6.5104E-01 -7.4419E-01  8.1563E-01 -1.9279E+00 -2.4989E+00  5.4487E-01 -1.2139E+00 -6.9411E-01 -1.0967E+00 -1.1529E+00 -7.4734E-01 -6.8970E-01 -3.5373E-01 -5.1097E-02  1.5836E+00  1.6664E-01 -9.5451E-01  4.1236E-01 -7.3390E-01 -8.1781E-02  9.0017E-01 -1.8944E+00 -2.8703E-01  1.1607E-01 -1.6009E+00 -7.3465E-01  9.8853E-01 -1.7178E+00 -9.1423E-01  1.0328E+00  9.5531E+00  2.1826E+00  1.0859E+01 -3.9907E+00  2.8573E+00 -3.3583E+00 -1.5537E+00 -8.4526E-01  1.0563E+00 -1.8366E+00 -1.2860E+00  1.1887E-01 -6.6268E-01 -5.6329E-01  6.6818E-01  3.4970E+00 -6.7459E+00  1.3252E+00 -5.3800E+00 -1.9197E+00 -3.4842E+00 -1.7387E+00 -4.1495E-01 -3.5202E-01 -2.2461E+00  3.6779E+00  7.0703E-01 -1.5007E+00 -9.3221E-01  9.6368E-01 -1.0497E+00 -6.6228E-01 -6.9518E-01 -6.3685E-01 -1.3069E+00  3.1816E-01 -1.5299E+00  2.0958E+00  1.0202E+00 -2.2271E+00 -3.5399E-01  8.9552E-01  2.5623E+00  2.0507E+00  1.3234E+00 -3.4558E+00  4.4777E-01  3.0476E+00 -1.6716E+00 -1.1859E+00  1.3866E+00  3.8019E+00  3.5879E+00 -3.3166E+00 -9.6701E-01 -1.4632E+00  8.0421E-01 -3.0043E+00  7.7284E+00  4.2028E+00 -5.8445E-01 -6.0390E-01  7.5449E-01 -1.1765E+00 -1.4053E+00  3.5701E-01
       13.41 -9.1326E-01 -3.2971E-01  3.3593E-01  1.4288E+00  2.2280E+00  2.0156E+00 -1.8149E+00 -3.9004E-01 -1.3018E-01 -1.3398E-01  1.7692E+00 -8.9352E-02 -1.5944E+00 -2.4000E+00  4.9490E-01  1.5061E+00  2.0334E+00  1.9229E+00 -6.0179E-01 -4.7420E-02 -1.2265E-01  1.5028E+00 -4.7005E+00 -8.3277E-01 -2.5130E+00  3.5403E-01  5.4429E-01 -1.2575E+00 -4.0925E-02  1.6516E-01 -4.3631E+00 -2.3726E+00 -8.1188E-02  1.8888E+00  9.0945E-01 -2.7132E+00 -9.3163E-01 -2.1838E-01 -2.4628E-01 -1.2001E+00 -7.8278E-01  1.2183E+00 -1.5721E+00 -8.0873E-01  1.0567E+00 -1.7158E+00 -5.7681E-01  6.7470E-01  1.8654E+00 -5.9624E+00  4.1429E+00 -2.6353E+00 -1.2365E+01  4.2605E+00 -7.4533E-01 -7.6603E-01  8.1602E-01 -1.9766E+00 -2.4731E+00  5.2197E-01 -1.2398E+00 -7.4219E-01 -1.0596E+00 -1.2108E+00 -7.5300E-01 -6.9022E-01 -4.1212E-01 -8.2762E-02  1.5643E+00  1.3762E-01 -9.6793E-01  4.8630E-01 -7.4010E-01 -1.6984E-01  8.8158E-01 -1.9868E+00 -1.9893E-01  8.9942E-02 -1.5908E+00 -7.4810E-01  9.8359E-01 -1.7376E+00 -8.6059E-01  1.0719E+00  9.6454E+00  2.2090E+00  1.0960E+01 -4.0062E+00  2.8809E+00 -3.3623E+00 -1.5879E+00 -8.5329E-01  9.4725E-01 -1.7842E+00 -1.2988E+00  1.0692E-01 -6.9701E-01 -5.6658E-01  7.4258E-01  3.5015E+00 -6.7850E+00  1.3447E+00 -5.3977E+00 -1.9387E+00 -3.4880E+00 -1.7257E+00 -5.0676E-01 -3.3317E-01 -2.2721E+00  3.6695E+00  7.1250E-01 -1.5990E+00 -8.4695E-01  9.7070E-01 -1.0529E+00 -5.6847E-01 -6.7006E-01 -6.0336E-01 -1.2556E+00  3.5696E-01 -1.5503E+00  2.1014E+00  1.0058E+00 -2.2172E+00 -3.0729E-01  8.2636E-01  2.5464E+00  2.0743E+00  1.3471E+00 -3.4408E+00  4.3778E-01  3.0664E+00 -1.5820E+00 -1.2008E+00  1.4159E+00  3.8364E+00  3.6026E+00 -3.3470E+00 -9.8656E-01 -1.4784E+00  7.9042E-01 -3.0338E+00  7.7775E+00  4.2347E+00 -6.1751E-01 -7.1111E-01  7.6993E-01 -1.1307E+00 -1.4662E+00  3.1432E-01
       13.52 -9.0983E-01 -3.8449E-01  3.6456E-01  1.4104E+00  2.2058E+00  2.0270E+00 -1.8390E+00 -3.4790E-01 -1.1198E-01 -1.6079E-01  1.7456E+00 -5.2976E-02 -1.6090E+00 -2.3429E+00  4.5865E-01  1.5197E+00  2.0278E+00  1.9163E+00 -6.6483E-01 -5.9892E-02 -1.6055E-01  1.5057E+00 -4.7017E+00 -8.3448E-01 -2.4965E+00  3.4958E-01  5.6375E-01 -1.2704E+00  1.2901E-02  1.5698E-01 -4.3566E+00 -2.3703E+00 -7.3453E-02  1.8723E+00  9.1535E-01 -2.7003E+00 -8.9155E-01 -2.2289E-01 -2.7281E-01 -1.1986E+00 -8.5816E-01  1.2120E+00 -1.5540E+00 -8.8338E-01  1.0530E+00 -1.6593E+00 -5.6857E-01  6.7651E-01  1.8676E+00 -5.9938E+00  4.1695E+00 -2.6590E+00 -1.2455E+01  4.2899E+00 -8.2231E-01 -7.6943E-01  8.0482E-01 -2.0241E+00 -2.4453E+00  4.9902E-01 -1.2650E+00 -7.8934E-01 -1.0162E+00 -1.2655E+00 -7.5367E-01 -6.8704E-01 -4.7227E-01 -1.1602E-01  1.5419E+00  1.0466E-01 -9.8037E-01  5.6052E-01 -7.4789E-01 -2.6494E-01  8.5950E-01 -2.0736E+00 -1.1526E-01  6.2724E-02 -1.5921E+00 -8.2203E-01  1.0047E+00 -1.7334E+00 -7.9982E-01  1.0984E+00  9.7377E+00  2.2354E+00  1.1060E+01 -4.0217E+00  2.9044E+00 -3.3661E+00 -1.6568E+00 -8.7239E-01  9.4659E-01 -1.7295E+00 -1.3086E+00  9.6799E-02 -7.2775E-01 -5.8891E-01  8.2208E-01  3.5058E+00 -6.8239E+00  1.3643E+00 -5.4152E+00 -1.9577E+00 -3.4917E+00 -1.7125E+00 -5.9532E-01 -3.0471E-01 -2.2980E+00  3.6606E+00  7.1793E-01 -1.6776E+00 -7.2763E-01  9.5896E-01 -1.0611E+00 -4.7852E-01 -6.4104E-01 -5.7248E-01 -1.2005E+00  3.9766E-01 -1.5706E+00  2.1061E+00  9.9121E-01 -2.2025E+00 -2.6296E-01  7.5606E-01  2.5300E+00  2.0977E+00  1.3707E+00 -3.4253E+00  4.2759E-01  3.0846E+00 -1.4916E+00 -1.2111E+00  1.4396E+00  3.8708E+00  3.6171E+00 -3.3774E+00 -1.0068E+00 -1.4888E+00  7.7469E-01 -3.0633E+00  7.8265E+00  4.2665E+00 -6.7757E-01 -8.0770E-01  7.8424E-01 -1.0845E+00 -1.5229E+00  2.7331E-01
       13.63 -9.0749E-01 -4.4133E-01  3.9596E-01  1.3923E+00  2.1825E+00  2.0376E+00 -1.8599E+00 -3.0691E-01 -9.1599E-02 -1.8808E-01  1.7209E+00 -1.6373E-02 -1.6240E+00 -2.2837E+00  4.2258E-01  1.5324E+00  2.0227E+00  1.9100E+00 -7.3505E-01 -7.8130E-02 -1.9831E-01  1.5084E+00 -4.7025E+00 -8.3609E-01 -2.4778E+00  3.4289E-01  5.8308E-01 -1.2822E+00  6.2182E-02  1.4925E-01 -4.3495E+00 -2.3676E+00 -6.5631E-02  1.8555E+00  9.2112E-01 -2.6872E+00 -8.5224E-01 -2.2815E-01 -2.9581E-01 -1.2002E+00 -9.3215E-01  1.1989E+00 -1.5572E+00 -9.4072E-01  1.0334E+00 -1.6004E+00 -5.6377E-01  6.8226E-01  1.8697E+00 -6.0250E+00  4.1960E+00 -2.6828E+00 -1.2546E+01  4.3192E+00 -8.7784E-01 -7.6501E-01  7.9019E-01 -2.0703E+00 -2.4156E+00  4.7604E-01 -1.2897E+00 -8.3490E-01 -9.6594E-01 -1.3188E+00 -7.5135E-01 -6.8031E-01 -5.3425E-01 -1.5110E-01  1.5163E+00  6.7548E-02 -9.9185E-01  6.3481E-01 -7.5787E-01 -3.6956E-01  8.3436E-01 -2.1550E+00 -3.5745E-02  3.5542E-02 -1.5930E+00 -9.3384E-01  1.0401E+00 -1.7113E+00 -7.3918E-01  1.1073E+00  9.8299E+00  2.2618E+00  1.1160E+01 -4.0370E+00  2.9277E+00 -3.3696E+00 -1.7164E+00 -8.6368E-01  9.7348E-01 -1.6727E+00 -1.3155E+00  8.8527E-02 -7.6318E-01 -6.2450E-01  8.9768E-01  3.5100E+00 -6.8627E+00  1.3839E+00 -5.4325E+00 -1.9766E+00 -3.4951E+00 -1.6980E+00 -6.8043E-01 -2.7106E-01 -2.3237E+00  3.6512E+00  7.2332E-01 -1.7447E+00 -6.2842E-01  9.5980E-01 -1.0710E+00 -3.8991E-01 -6.0744E-01 -5.4463E-01 -1.1413E+00  4.4077E-01 -1.5907E+00  2.1099E+00  9.7634E-01 -2.1833E+00 -2.2105E-01  6.8488E-01  2.5132E+00  2.1208E+00  1.3942E+00 -3.4093E+00  4.1721E-01  3.1022E+00 -1.4007E+00 -1.2174E+00  1.4579E+00  3.9051E+00  3.6316E+00 -3.4076E+00 -1.0275E+00 -1.4942E+00  7.5735E-01 -3.0928E+00  7.8754E+00  4.2983E+00 -7.5791E-01 -8.8954E-01  8.0030E-01 -1.0383E+00 -1.5755E+00  2.3417E-01
       13.74 -9.0625E-01 -5.0065E-01  4.3133E-01  1.3744E+00  2.1581E+00  2.0473E+00 -1.8779E+00 -2.6699E-01 -6.8876E-02 -2.1588E-01  1.6951E+00  2.0439E-02 -1.6391E+00 -2.2221E+00  3.8675E-01  1.5443E+00  2.0180E+00  1.9039E+00 -8.1391E-01 -1.0767E-01 -2.3955E-01  1.5108E+00 -4.7031E+00 -8.3759E-01 -2.4566E+00  3.3379E-01  6.0212E-01 -1.2934E+00  1.0703E-01  1.4199E-01 -4.3418E+00 -2.3646E+00 -5.7722E-02  1.8385E+00  9.2677E-01 -2.6738E+00 -8.1355E-01 -2.3191E-01 -3.1456E-01 -1.2041E+00 -1.0038E+00  1.1793E+00 -1.5790E+00 -1.0004E+00  1.0283E+00 -1.5399E+00 -5.6185E-01  6.9190E-01  1.8716E+00 -6.0560E+00  4.2224E+00 -2.7065E+00 -1.2636E+01  4.3486E+00 -9.1837E-01 -7.6080E-01  7.8021E-01 -2.1153E+00 -2.3839E+00  4.5305E-01 -1.3145E+00 -8.7806E-01 -9.0865E-01 -1.3710E+00 -7.4698E-01 -6.7022E-01 -5.9808E-01 -1.8828E-01  1.4873E+00  2.5982E-02 -1.0024E+00  7.0895E-01 -7.7139E-01 -4.8667E-01  8.0838E-01 -2.2316E+00  4.0107E-02  9.2031E-03 -1.5366E+00 -9.7651E-01  9.8760E-01 -1.6826E+00 -6.8154E-01  1.1013E+00  9.9221E+00  2.2882E+00  1.1261E+01 -4.0521E+00  2.9508E+00 -3.3730E+00 -1.7604E+00 -8.4480E-01  1.0114E+00 -1.6138E+00 -1.3195E+00  8.2149E-02 -8.0542E-01 -6.6646E-01  9.6345E-01  3.5142E+00 -6.9014E+00  1.4034E+00 -5.4497E+00 -1.9954E+00 -3.4984E+00 -1.6815E+00 -7.6290E-01 -2.3416E-01 -2.3492E+00  3.6414E+00  7.2868E-01 -1.8034E+00 -5.4081E-01  9.6481E-01 -1.0808E+00 -3.0181E-01 -5.6843E-01 -5.2054E-01 -1.0780E+00  4.8677E-01 -1.6107E+00  2.1127E+00  9.6121E-01 -2.1597E+00 -1.8156E-01  6.1306E-01  2.4960E+00  2.1437E+00  1.4177E+00 -3.3929E+00  4.0664E-01  3.1193E+00 -1.3095E+00 -1.2198E+00  1.4709E+00  3.9392E+00  3.6459E+00 -3.4377E+00 -1.0484E+00 -1.4943E+00  7.3886E-01 -3.1222E+00  7.9242E+00  4.3300E+00 -8.4943E-01 -9.5499E-01  8.1591E-01 -9.9241E-01 -1.6241E+00  1.9698E-01
