        Time         x1          y1          z1          x2          y2          z2          x3          y3          z3          x4          y4          z4          x5          y5          z5 
        3.82  4.8980E-08  9.7856E-07  7.0119E-09 -7.5392E-01  4.7980E-01  2.2298E-02  1.4501E+00  1.3858E-01 -3.7446E-01  1.1096E-01  2.4484E+00  5.2197E-01 -2.3226E-01 -2.7767E+00  4.5612E-01
        3.83  4.9395E-08  9.8176E-07  7.4920E-09 -7.7052E-01  3.7130E-01 -1.2640E-03  1.4237E+00  2.0989E-01 -3.7768E-01  5.8564E-02  2.4426E+00  5.1576E-01 -1.8238E-01 -2.7935E+00  4.4514E-01
        3.84  4.9727E-08  9.8503E-07  7.9655E-09 -7.7453E-01  2.5678E-01 -2.4796E-02  1.3929E+00  2.8054E-01 -3.7972E-01  6.1280E-03  2.4353E+00  5.0922E-01 -1.3242E-01 -2.8091E+00  4.3395E-01
        3.85  4.9959E-08  9.8836E-07  8.4273E-09 -7.6402E-01  1.3750E-01 -4.7853E-02  1.3576E+00  3.5030E-01 -3.8054E-01 -4.6312E-02  2.4263E+00  5.0233E-01 -8.2405E-02 -2.8234E+00  4.2257E-01
        3.86  5.0069E-08  9.9174E-07  8.8712E-09 -7.3695E-01  1.5299E-02 -6.9860E-02  1.3179E+00  4.1889E-01 -3.8010E-01 -9.8720E-02  2.4157E+00  4.9511E-01 -3.2351E-02 -2.8365E+00  4.1101E-01
        3.87  5.0039E-08  9.9513E-07  9.2894E-09 -6.9139E-01 -1.0721E-01 -9.0100E-02  1.2735E+00  4.8602E-01 -3.7834E-01 -1.5106E-01  2.4035E+00  4.8756E-01  1.7717E-02 -2.8483E+00  3.9927E-01
        3.88  4.9854E-08  9.9852E-07  9.6728E-09 -6.2581E-01 -2.2652E-01 -1.0771E-01  1.2246E+00  5.5141E-01 -3.7522E-01 -2.0330E-01  2.3896E+00  4.7966E-01  6.7777E-02 -2.8589E+00  3.8735E-01
        3.89  4.9506E-08  1.0019E-06  1.0011E-08 -5.3951E-01 -3.3824E-01 -1.2174E-01  1.1711E+00  6.1472E-01 -3.7069E-01 -2.5539E-01  2.3741E+00  4.7144E-01  1.1781E-01 -2.8684E+00  3.7528E-01
        3.90  4.9003E-08  1.0051E-06  1.0294E-08 -4.3317E-01 -4.3728E-01 -1.3122E-01  1.1130E+00  6.7560E-01 -3.6470E-01 -3.0731E-01  2.3568E+00  4.6288E-01  1.6779E-01 -2.8766E+00  3.6304E-01
        3.91  4.8369E-08  1.0082E-06  1.0514E-08 -3.0927E-01 -5.1849E-01 -1.3536E-01  1.0502E+00  7.3370E-01 -3.5721E-01 -3.5900E-01  2.3379E+00  4.5399E-01  2.1770E-01 -2.8836E+00  3.5066E-01
        3.92  4.7646E-08  1.0111E-06  1.0665E-08 -1.7217E-01 -5.7752E-01 -1.3371E-01  9.8296E-01  7.8861E-01 -3.4816E-01 -4.1044E-01  2.3173E+00  4.4476E-01  2.6753E-01 -2.8894E+00  3.3813E-01
        3.93  4.6892E-08  1.0138E-06  1.0747E-08 -2.7640E-02 -6.1169E-01 -1.2631E-01  9.1120E-01  8.3992E-01 -3.3753E-01 -4.6156E-01  2.2949E+00  4.3521E-01  3.1724E-01 -2.8941E+00  3.2546E-01
        3.94  4.6168E-08  1.0163E-06  1.0766E-08  1.1809E-01 -6.2050E-01 -1.1366E-01  8.3505E-01  8.8719E-01 -3.2527E-01 -5.1234E-01  2.2708E+00  4.2532E-01  3.6682E-01 -2.8975E+00  3.1266E-01
        3.95  4.5528E-08  1.0186E-06  1.0728E-08  2.5938E-01 -6.0549E-01 -9.6644E-02  7.5467E-01  9.2994E-01 -3.1136E-01 -5.6272E-01  2.2450E+00  4.1511E-01  4.1626E-01 -2.8998E+00  2.9973E-01
        3.96  4.5014E-08  1.0207E-06  1.0645E-08  3.9183E-01 -5.6959E-01 -7.6282E-02  6.7022E-01  9.6768E-01 -2.9578E-01 -6.1267E-01  2.2174E+00  4.0458E-01  4.6553E-01 -2.9010E+00  2.8668E-01
        3.97  4.4653E-08  1.0228E-06  1.0526E-08  5.1251E-01 -5.1643E-01 -5.3597E-02  5.8195E-01  9.9990E-01 -2.7850E-01 -6.6212E-01  2.1880E+00  3.9372E-01  5.1462E-01 -2.9010E+00  2.7352E-01
        3.98  4.4458E-08  1.0248E-06  1.0380E-08  6.1981E-01 -4.4968E-01 -2.9490E-02  4.9017E-01  1.0261E+00 -2.5954E-01 -7.1103E-01  2.1569E+00  3.8254E-01  5.6350E-01 -2.8998E+00  2.6025E-01
        3.99  4.4430E-08  1.0267E-06  1.0215E-08  7.1312E-01 -3.7269E-01 -4.7006E-03  3.9525E-01  1.0456E+00 -2.3892E-01 -7.5934E-01  2.1239E+00  3.7103E-01  6.1216E-01 -2.8975E+00  2.4688E-01
        4.00  4.4565E-08  1.0286E-06  1.0037E-08  7.9249E-01 -2.8837E-01  2.0193E-02  2.9763E-01  1.0581E+00 -2.1667E-01 -8.0701E-01  2.0892E+00  3.5922E-01  6.6059E-01 -2.8941E+00  2.3342E-01
        4.01  4.4851E-08  1.0306E-06  9.8502E-09  8.5842E-01 -1.9910E-01  4.4752E-02  1.9786E-01  1.0628E+00 -1.9284E-01 -8.5397E-01  2.0526E+00  3.4708E-01  7.0876E-01 -2.8896E+00  2.1986E-01
        4.02  4.5274E-08  1.0327E-06  9.6594E-09  9.1161E-01 -1.0685E-01  6.8654E-02  9.6574E-02  1.0594E+00 -1.6753E-01 -9.0017E-01  2.0141E+00  3.3464E-01  7.5666E-01 -2.8839E+00  2.0622E-01
        4.03  4.5819E-08  1.0348E-06  9.4676E-09  9.5287E-01 -1.3172E-02  9.1664E-02 -5.4924E-03  1.0473E+00 -1.4086E-01 -9.4554E-01  1.9738E+00  3.2189E-01  8.0427E-01 -2.8772E+00  1.9250E-01
        4.04  4.6469E-08  1.0370E-06  9.2781E-09  9.8306E-01  8.0680E-02  1.1361E-01 -1.0750E-01  1.0262E+00 -1.1297E-01 -9.9002E-01  1.9317E+00  3.0884E-01  8.5157E-01 -2.8694E+00  1.7871E-01
        4.05  4.7205E-08  1.0393E-06  9.0938E-09  1.0030E+00  1.7371E-01  1.3438E-01 -2.0853E-01  9.9571E-01 -8.4059E-02 -1.0335E+00  1.8877E+00  2.9549E-01  8.9855E-01 -2.8605E+00  1.6485E-01
        4.06  4.8008E-08  1.0418E-06  8.9177E-09  1.0135E+00  2.6511E-01  1.5388E-01 -3.0754E-01  9.5570E-01 -5.4341E-02 -1.0760E+00  1.8418E+00  2.8184E-01  9.4519E-01 -2.8505E+00  1.5093E-01
        4.07  4.8860E-08  1.0444E-06  8.7528E-09  1.0152E+00  3.5424E-01  1.7206E-01 -4.0347E-01  9.0611E-01 -2.4080E-02 -1.1174E+00  1.7940E+00  2.6791E-01  9.9148E-01 -2.8394E+00  1.3695E-01
        4.08  4.9743E-08  1.0471E-06  8.6024E-09  1.0090E+00  4.4059E-01  1.8889E-01 -4.9518E-01  8.4707E-01  6.4301E-03 -1.1576E+00  1.7443E+00  2.5369E-01  1.0374E+00 -2.8273E+00  1.2292E-01
        4.09  5.0637E-08  1.0499E-06  8.4696E-09  9.9533E-01  5.2371E-01  2.0433E-01 -5.8155E-01  7.7890E-01  3.6869E-02 -1.1966E+00  1.6928E+00  2.3919E-01  1.0829E+00 -2.8141E+00  1.0884E-01
        4.10  5.1525E-08  1.0529E-06  8.3581E-09  9.7488E-01  6.0327E-01  2.1838E-01 -6.6148E-01  7.0212E-01  6.6899E-02 -1.2342E+00  1.6393E+00  2.2443E-01  1.1281E+00 -2.7998E+00  9.4727E-02
        4.11  5.2391E-08  1.0560E-06  8.2710E-09  9.4817E-01  6.7895E-01  2.3102E-01 -7.3396E-01  6.1743E-01  9.6174E-02 -1.2704E+00  1.5839E+00  2.0941E-01  1.1728E+00 -2.7846E+00  8.0576E-02
        4.12  5.3220E-08  1.0592E-06  8.2117E-09  9.1571E-01  7.5052E-01  2.4227E-01 -7.9809E-01  5.2571E-01  1.2436E-01 -1.3050E+00  1.5267E+00  1.9414E-01  1.2170E+00 -2.7683E+00  6.6395E-02
        4.13  5.4000E-08  1.0625E-06  8.1831E-09  8.7794E-01  8.1775E-01  2.5211E-01 -8.5314E-01  4.2802E-01  1.5112E-01 -1.3380E+00  1.4675E+00  1.7862E-01  1.2609E+00 -2.7510E+00  5.2189E-02
        4.14  5.4720E-08  1.0659E-06  8.1881E-09  8.3532E-01  8.8046E-01  2.6056E-01 -8.9856E-01  3.2550E-01  1.7619E-01 -1.3693E+00  1.4064E+00  1.6288E-01  1.3042E+00 -2.7327E+00  3.7964E-02
        4.15  5.5370E-08  1.0694E-06  8.2288E-09  7.8824E-01  9.3847E-01  2.6762E-01 -9.3401E-01  2.1936E-01  1.9929E-01 -1.3988E+00  1.3435E+00  1.4692E-01  1.3471E+00 -2.7133E+00  2.3725E-02
        4.16  5.5947E-08  1.0730E-06  8.3071E-09  7.3708E-01  9.9164E-01  2.7329E-01 -9.5936E-01  1.1083E-01  2.2024E-01 -1.4264E+00  1.2787E+00  1.3075E-01  1.3895E+00 -2.6930E+00  9.4781E-03
        4.17  5.6444E-08  1.0767E-06  8.4241E-09  6.8221E-01  1.0398E+00  2.7759E-01 -9.7465E-01  1.1441E-03  2.3889E-01 -1.4519E+00  1.2121E+00  1.1440E-01  1.4314E+00 -2.6717E+00 -4.7728E-03
        4.18  5.6860E-08  1.0804E-06  8.5805E-09  6.2398E-01  1.0829E+00  2.8053E-01 -9.8011E-01 -1.0857E-01  2.5513E-01 -1.4752E+00  1.1436E+00  9.7877E-02  1.4728E+00 -2.6494E+00 -1.9022E-02
        4.19  5.7194E-08  1.0842E-06  8.7767E-09  5.6272E-01  1.1206E+00  2.8210E-01 -9.7612E-01 -2.1724E-01  2.6890E-01 -1.4962E+00  1.0734E+00  8.1200E-02  1.5136E+00 -2.6261E+00 -3.3264E-02
        4.20  5.7447E-08  1.0880E-06  9.0122E-09  4.9875E-01  1.1531E+00  2.8231E-01 -9.6317E-01 -3.2392E-01  2.8021E-01 -1.5147E+00  1.0014E+00  6.4391E-02  1.5538E+00 -2.6019E+00 -4.7494E-02
        4.21  5.7619E-08  1.0919E-06  9.2865E-09  4.3240E-01  1.1799E+00  2.8118E-01 -9.4184E-01 -4.2780E-01  2.8909E-01 -1.5307E+00  9.2771E-01  4.7472E-02  1.5935E+00 -2.5767E+00 -6.1707E-02
        4.22  5.7714E-08  1.0958E-06  9.5987E-09  3.6398E-01  1.2012E+00  2.7870E-01 -9.1275E-01 -5.2816E-01  2.9558E-01 -1.5440E+00  8.5237E-01  3.0470E-02  1.6326E+00 -2.5506E+00 -7.5897E-02
        4.23  5.7732E-08  1.0997E-06  9.9474E-09  2.9382E-01  1.2167E+00  2.7488E-01 -8.7658E-01 -6.2443E-01  2.9978E-01 -1.5544E+00  7.7545E-01  1.3411E-02  1.6711E+00 -2.5236E+00 -9.0059E-02
        4.24  5.7677E-08  1.1036E-06  1.0331E-08  2.2224E-01  1.2263E+00  2.6974E-01 -8.3400E-01 -7.1614E-01  3.0179E-01 -1.5617E+00  6.9702E-01 -3.6744E-03  1.7090E+00 -2.4956E+00 -1.0419E-01
        4.25  5.7549E-08  1.1076E-06  1.0749E-08  1.4956E-01  1.2299E+00  2.6326E-01 -7.8567E-01 -8.0293E-01  3.0172E-01 -1.5659E+00  6.1718E-01 -2.0752E-02  1.7463E+00 -2.4667E+00 -1.1828E-01
        4.26  5.7351E-08  1.1115E-06  1.1198E-08  7.6131E-02  1.2272E+00  2.5546E-01 -7.3225E-01 -8.8452E-01  2.9970E-01 -1.5668E+00  5.3601E-01 -3.7784E-02  1.7829E+00 -2.4369E+00 -1.3233E-01
        4.27  5.7083E-08  1.1155E-06  1.1678E-08  2.3127E-03  1.2183E+00  2.4635E-01 -6.7435E-01 -9.6072E-01  2.9584E-01 -1.5641E+00  4.5364E-01 -5.4731E-02  1.8189E+00 -2.4061E+00 -1.4632E-01
        4.28  5.6746E-08  1.1195E-06  1.2186E-08 -7.1515E-02  1.2029E+00  2.3593E-01 -6.1257E-01 -1.0314E+00  2.9029E-01 -1.5577E+00  3.7020E-01 -7.1549E-02  1.8542E+00 -2.3745E+00 -1.6027E-01
        4.29  5.6341E-08  1.1235E-06  1.2720E-08 -1.4495E-01  1.1809E+00  2.2421E-01 -5.4747E-01 -1.0965E+00  2.8316E-01 -1.5475E+00  2.8585E-01 -8.8189E-02  1.8888E+00 -2.3421E+00 -1.7415E-01
        4.30  5.5866E-08  1.1275E-06  1.3278E-08 -2.1754E-01  1.1520E+00  2.1120E-01 -4.7955E-01 -1.1559E+00  2.7458E-01 -1.5332E+00  2.0076E-01 -1.0460E-01  1.9227E+00 -2.3087E+00 -1.8797E-01
        4.31  5.5319E-08  1.1315E-06  1.3859E-08 -2.8882E-01  1.1163E+00  1.9692E-01 -4.0931E-01 -1.2098E+00  2.6466E-01 -1.5148E+00  1.1511E-01 -1.2072E-01  1.9559E+00 -2.2745E+00 -2.0172E-01
        4.32  5.4699E-08  1.1355E-06  1.4461E-08 -3.5825E-01  1.0734E+00  1.8138E-01 -3.3718E-01 -1.2581E+00  2.5353E-01 -1.4919E+00  2.9140E-02 -1.3650E-01  1.9883E+00 -2.2394E+00 -2.1539E-01
        4.33  5.4002E-08  1.1395E-06  1.5081E-08 -4.2525E-01  1.0232E+00  1.6462E-01 -2.6358E-01 -1.3009E+00  2.4129E-01 -1.4646E+00 -5.6919E-02 -1.5186E-01  2.0200E+00 -2.2035E+00 -2.2899E-01
        4.34  5.3225E-08  1.1436E-06  1.5717E-08 -4.8916E-01  9.6564E-01  1.4666E-01 -1.8888E-01 -1.3383E+00  2.2805E-01 -1.4326E+00 -1.4279E-01 -1.6673E-01  2.0510E+00 -2.1667E+00 -2.4249E-01
        4.35  5.2361E-08  1.1476E-06  1.6367E-08 -5.4923E-01  9.0050E-01  1.2755E-01 -1.1343E-01 -1.3704E+00  2.1391E-01 -1.3958E+00 -2.2819E-01 -1.8105E-01  2.0811E+00 -2.1292E+00 -2.5591E-01
        4.36  5.1404E-08  1.1517E-06  1.7029E-08 -6.0461E-01  8.2770E-01  1.0736E-01 -3.7551E-02 -1.3974E+00  1.9895E-01 -1.3540E+00 -3.1278E-01 -1.9473E-01  2.1105E+00 -2.0908E+00 -2.6922E-01
        4.37  5.0349E-08  1.1558E-06  1.7700E-08 -6.5435E-01  7.4720E-01  8.6175E-02  3.8468E-02 -1.4192E+00  1.8327E-01 -1.3073E+00 -3.9621E-01 -2.0769E-01  2.1390E+00 -2.0516E+00 -2.8243E-01
        4.38  4.9184E-08  1.1598E-06  1.8377E-08 -6.9735E-01  6.5901E-01  6.4103E-02  1.1436E-01 -1.4361E+00  1.6696E-01 -1.2555E+00 -4.7811E-01 -2.1985E-01  2.1667E+00 -2.0116E+00 -2.9554E-01
        4.39  4.7901E-08  1.1639E-06  1.9057E-08 -7.3232E-01  5.6328E-01  4.1301E-02  1.8986E-01 -1.4483E+00  1.5009E-01 -1.1987E+00 -5.5807E-01 -2.3112E-01  2.1936E+00 -1.9708E+00 -3.0853E-01
        4.40  4.6488E-08  1.1680E-06  1.9735E-08 -7.5784E-01  4.6030E-01  1.7972E-02  2.6476E-01 -1.4557E+00  1.3273E-01 -1.1368E+00 -6.3568E-01 -2.4141E-01  2.2196E+00 -1.9293E+00 -3.2139E-01
        4.41  4.4931E-08  1.1720E-06  2.0409E-08 -7.7226E-01  3.5062E-01 -5.6130E-03  3.3883E-01 -1.4586E+00  1.1496E-01 -1.0699E+00 -7.1050E-01 -2.5064E-01  2.2448E+00 -1.8870E+00 -3.3413E-01
        4.42  4.3215E-08  1.1761E-06  2.1073E-08 -7.7375E-01  2.3512E-01 -2.9095E-02  4.1189E-01 -1.4572E+00  9.6842E-02 -9.9814E-01 -7.8208E-01 -2.5874E-01  2.2690E+00 -1.8439E+00 -3.4674E-01
        4.43  4.1324E-08  1.1800E-06  2.1719E-08 -7.6034E-01  1.1514E-01 -5.2006E-02  4.8374E-01 -1.4514E+00  7.8442E-02 -9.2169E-01 -8.4998E-01 -2.6561E-01  2.2924E+00 -1.8001E+00 -3.5921E-01
        4.44  3.9242E-08  1.1840E-06  2.2343E-08 -7.3000E-01 -7.3380E-03 -7.3745E-02  5.5422E-01 -1.4416E+00  5.9819E-02 -8.4079E-01 -9.1377E-01 -2.7120E-01  2.3148E+00 -1.7556E+00 -3.7154E-01
        4.45  3.6955E-08  1.1878E-06  2.2933E-08 -6.8085E-01 -1.2955E-01 -9.3569E-02  6.2317E-01 -1.4278E+00  4.1031E-02 -7.5571E-01 -9.7302E-01 -2.7545E-01  2.3363E+00 -1.7104E+00 -3.8371E-01
        4.46  3.4454E-08  1.1915E-06  2.3482E-08 -6.1147E-01 -2.4782E-01 -1.1059E-01  6.9045E-01 -1.4101E+00  2.2132E-02 -6.6680E-01 -1.0273E+00 -2.7830E-01  2.3568E+00 -1.6645E+00 -3.9573E-01
        4.47  3.1739E-08  1.1950E-06  2.3977E-08 -5.2138E-01 -3.5759E-01 -1.2385E-01  7.5590E-01 -1.3887E+00  3.1749E-03 -5.7447E-01 -1.0764E+00 -2.7971E-01  2.3763E+00 -1.6179E+00 -4.0758E-01
        4.48  2.8826E-08  1.1983E-06  2.4409E-08 -4.1156E-01 -4.5373E-01 -1.3240E-01  8.1940E-01 -1.3638E+00 -1.5791E-02 -4.7915E-01 -1.1198E+00 -2.7968E-01  2.3949E+00 -1.5706E+00 -4.1926E-01
        4.49  2.5751E-08  1.2012E-06  2.4770E-08 -2.8485E-01 -5.3114E-01 -1.3550E-01  8.8083E-01 -1.3353E+00 -3.4717E-02 -3.8133E-01 -1.1574E+00 -2.7818E-01  2.4125E+00 -1.5226E+00 -4.3077E-01
        4.50  2.2565E-08  1.2039E-06  2.5055E-08 -1.4592E-01 -5.8573E-01 -1.3277E-01  9.4007E-01 -1.3036E+00 -5.3556E-02 -2.8151E-01 -1.1889E+00 -2.7523E-01  2.4290E+00 -1.4740E+00 -4.4209E-01
        4.51  1.9336E-08  1.2062E-06  2.5266E-08 -7.0137E-04 -6.1520E-01 -1.2435E-01  9.9700E-01 -1.2686E+00 -7.2265E-02 -1.8024E-01 -1.2143E+00 -2.7085E-01  2.4445E+00 -1.4248E+00 -4.5323E-01
        4.52  1.6131E-08  1.2082E-06  2.5408E-08  1.4461E-01 -6.1945E-01 -1.1083E-01  1.0515E+00 -1.2306E+00 -9.0798E-02 -7.8042E-02 -1.2335E+00 -2.6508E-01  2.4589E+00 -1.3750E+00 -4.6417E-01
        4.53  1.3012E-08  1.2098E-06  2.5491E-08  2.8455E-01 -6.0034E-01 -9.3113E-02  1.1035E+00 -1.1896E+00 -1.0911E-01  2.4553E-02 -1.2464E+00 -2.5798E-01  2.4723E+00 -1.3245E+00 -4.7490E-01
        4.54  1.0026E-08  1.2111E-06  2.5524E-08  4.1501E-01 -5.6099E-01 -7.2249E-02  1.1529E+00 -1.1459E+00 -1.2717E-01  1.2703E-01 -1.2532E+00 -2.4960E-01  2.4845E+00 -1.2735E+00 -4.8543E-01
        4.56  7.2054E-09  1.2122E-06  2.5520E-08  5.3331E-01 -5.0505E-01 -4.9238E-02  1.1996E+00 -1.0994E+00 -1.4493E-01  2.2889E-01 -1.2539E+00 -2.4002E-01  2.4956E+00 -1.2219E+00 -4.9573E-01
        4.57  4.5708E-09  1.2130E-06  2.5485E-08  6.3806E-01 -4.3618E-01 -2.4955E-02  1.2434E+00 -1.0503E+00 -1.6235E-01  3.2969E-01 -1.2488E+00 -2.2932E-01  2.5057E+00 -1.1697E+00 -5.0581E-01
        4.58  2.1319E-09  1.2137E-06  2.5429E-08  7.2878E-01 -3.5763E-01 -1.0776E-04  1.2844E+00 -9.9881E-01 -1.7939E-01  4.2901E-01 -1.2380E+00 -2.1758E-01  2.5145E+00 -1.1170E+00 -5.1566E-01
        4.59 -1.0823E-10  1.2142E-06  2.5356E-08  8.0563E-01 -2.7223E-01  2.4753E-02  1.3224E+00 -9.4498E-01 -1.9601E-01  5.2646E-01 -1.2219E+00 -2.0489E-01  2.5222E+00 -1.0638E+00 -5.2527E-01
        4.60 -2.1504E-09  1.2146E-06  2.5272E-08  8.6915E-01 -1.8228E-01  4.9213E-02  1.3573E+00 -8.8896E-01 -2.1218E-01  6.2171E-01 -1.2006E+00 -1.9135E-01  2.5287E+00 -1.0101E+00 -5.3463E-01
        4.61 -3.9981E-09  1.2149E-06  2.5179E-08  9.2008E-01 -8.9659E-02  7.2966E-02  1.3890E+00 -8.3086E-01 -2.2785E-01  7.1447E-01 -1.1746E+00 -1.7704E-01  2.5340E+00 -9.5588E-01 -5.4374E-01
        4.62 -5.6560E-09  1.2151E-06  2.5081E-08  9.5924E-01  4.1366E-03  9.5791E-02  1.4175E+00 -7.7082E-01 -2.4300E-01  8.0450E-01 -1.1440E+00 -1.6205E-01  2.5381E+00 -9.0122E-01 -5.5258E-01
        4.63 -7.1297E-09  1.2153E-06  2.4980E-08  9.8748E-01  9.7905E-02  1.1753E-01  1.4427E+00 -7.0898E-01 -2.5757E-01  8.9159E-01 -1.1092E+00 -1.4647E-01  2.5409E+00 -8.4612E-01 -5.6116E-01
        4.64 -8.4245E-09  1.2154E-06  2.4876E-08  1.0056E+00  1.9069E-01  1.3807E-01  1.4644E+00 -6.4546E-01 -2.7153E-01  9.7558E-01 -1.0706E+00 -1.3038E-01  2.5424E+00 -7.9059E-01 -5.6945E-01
        4.65 -9.5460E-09  1.2154E-06  2.4772E-08  1.0144E+00  2.8172E-01  1.5733E-01  1.4827E+00 -5.8040E-01 -2.8484E-01  1.0563E+00 -1.0285E+00 -1.1385E-01  2.5427E+00 -7.3467E-01 -5.7746E-01
        4.66 -1.0500E-08  1.2155E-06  2.4668E-08  1.0147E+00  3.7037E-01  1.7526E-01  1.4974E+00 -5.1394E-01 -2.9747E-01  1.1338E+00 -9.8307E-01 -9.6971E-02  2.5417E+00 -6.7837E-01 -5.8516E-01
        4.67 -1.1290E-08  1.2155E-06  2.4564E-08  1.0070E+00  4.5615E-01  1.9184E-01  1.5084E+00 -4.4623E-01 -3.0937E-01  1.2078E+00 -9.3471E-01 -7.9796E-02  2.5393E+00 -6.2171E-01 -5.9257E-01
        4.68 -1.1923E-08  1.2155E-06  2.4461E-08  9.9206E-01  5.3865E-01  2.0702E-01  1.5158E+00 -3.7741E-01 -3.2051E-01  1.2784E+00 -8.8369E-01 -6.2393E-02  2.5356E+00 -5.6473E-01 -5.9966E-01
        4.69 -1.2403E-08  1.2155E-06  2.4358E-08  9.7042E-01  6.1751E-01  2.2081E-01  1.5192E+00 -3.0764E-01 -3.3084E-01  1.3455E+00 -8.3026E-01 -4.4820E-02  2.5306E+00 -5.0744E-01 -6.0643E-01
        4.70 -1.2733E-08  1.2155E-06  2.4257E-08  9.4261E-01  6.9245E-01  2.3320E-01  1.5188E+00 -2.3709E-01 -3.4032E-01  1.4092E+00 -7.7470E-01 -2.7132E-02  2.5241E+00 -4.4988E-01 -6.1286E-01
        4.71 -1.2918E-08  1.2155E-06  2.4157E-08  9.0914E-01  7.6324E-01  2.4418E-01  1.5145E+00 -1.6592E-01 -3.4891E-01  1.4694E+00 -7.1723E-01 -9.3764E-03  2.5162E+00 -3.9206E-01 -6.1895E-01
        4.72 -1.2963E-08  1.2156E-06  2.4058E-08  8.7045E-01  8.2965E-01  2.5377E-01  1.5061E+00 -9.4304E-02 -3.5657E-01  1.5261E+00 -6.5810E-01  8.4011E-03  2.5070E+00 -3.3403E-01 -6.2470E-01
        4.73 -1.2869E-08  1.2157E-06  2.3959E-08  8.2697E-01  8.9150E-01  2.6196E-01  1.4935E+00 -2.2431E-02 -3.6326E-01  1.5795E+00 -5.9749E-01  2.6160E-02  2.4962E+00 -2.7580E-01 -6.3008E-01
        4.74 -1.2642E-08  1.2158E-06  2.3861E-08  7.7911E-01  9.4863E-01  2.6877E-01  1.4768E+00  4.9503E-02 -3.6892E-01  1.6295E+00 -5.3562E-01  4.3864E-02  2.4840E+00 -2.1740E-01 -6.3509E-01
        4.75 -1.2285E-08  1.2159E-06  2.3764E-08  7.2724E-01  1.0009E+00  2.7419E-01  1.4558E+00  1.2129E-01 -3.7352E-01  1.6763E+00 -4.7267E-01  6.1480E-02  2.4703E+00 -1.5888E-01 -6.3972E-01
        4.76 -1.1800E-08  1.2161E-06  2.3666E-08  6.7173E-01  1.0481E+00  2.7824E-01  1.4305E+00  1.9272E-01 -3.7701E-01  1.7198E+00 -4.0881E-01  7.8978E-02  2.4551E+00 -1.0026E-01 -6.4397E-01
        4.77 -1.1191E-08  1.2164E-06  2.3568E-08  6.1291E-01  1.0902E+00  2.8092E-01  1.4007E+00  2.6356E-01 -3.7933E-01  1.7602E+00 -3.4419E-01  9.6330E-02  2.4384E+00 -4.1580E-02 -6.4781E-01
        4.78 -1.0462E-08  1.2166E-06  2.3469E-08  5.5113E-01  1.1270E+00  2.8224E-01  1.3666E+00  3.3355E-01 -3.8046E-01  1.7974E+00 -2.7896E-01  1.1351E-01  2.4202E+00  1.7128E-02 -6.5124E-01
        4.79 -9.6149E-09  1.2170E-06  2.3368E-08  4.8670E-01  1.1584E+00  2.8220E-01  1.3279E+00  4.0245E-01 -3.8032E-01  1.8316E+00 -2.1327E-01  1.3050E-01  2.4003E+00  7.5825E-02 -6.5424E-01
        4.80 -8.6539E-09  1.2174E-06  2.3266E-08  4.1994E-01  1.1843E+00  2.8082E-01  1.2847E+00  4.6996E-01 -3.7889E-01  1.8629E+00 -1.4723E-01  1.4729E-01  2.3789E+00  1.3447E-01 -6.5682E-01
        4.81 -7.5821E-09  1.2179E-06  2.3162E-08  3.5118E-01  1.2045E+00  2.7810E-01  1.2368E+00  5.3580E-01 -3.7610E-01  1.8913E+00 -8.0960E-02  1.6384E-01  2.3559E+00  1.9303E-01 -6.5895E-01
        4.82 -6.4030E-09  1.2185E-06  2.3054E-08  2.8073E-01  1.2189E+00  2.7403E-01  1.1844E+00  5.9964E-01 -3.7192E-01  1.9169E+00 -1.4569E-02  1.8015E-01  2.3312E+00  2.5145E-01 -6.6063E-01
        4.83 -5.1203E-09  1.2191E-06  2.2944E-08  2.0892E-01  1.2274E+00  2.6864E-01  1.1274E+00  6.6114E-01 -3.6628E-01  1.9397E+00  5.1843E-02  1.9620E-01  2.3049E+00  3.0969E-01 -6.6184E-01
        4.84 -3.7380E-09  1.2199E-06  2.2830E-08  1.3608E-01  1.2298E+00  2.6192E-01  1.0658E+00  7.1995E-01 -3.5916E-01  1.9598E+00  1.1818E-01  2.1198E-01  2.2769E+00  3.6771E-01 -6.6257E-01
        4.85 -2.2605E-09  1.2207E-06  2.2711E-08  6.2552E-02  1.2261E+00  2.5388E-01  9.9961E-01  7.7567E-01 -3.5049E-01  1.9774E+00  1.8437E-01  2.2749E-01  2.2473E+00  4.2546E-01 -6.6281E-01
        4.86 -6.9248E-10  1.2217E-06  2.2588E-08 -1.1297E-02  1.2160E+00  2.4453E-01  9.2893E-01  8.2789E-01 -3.4024E-01  1.9924E+00  2.5032E-01  2.4270E-01  2.2159E+00  4.8289E-01 -6.6255E-01
        4.87  9.6071E-10  1.2227E-06  2.2460E-08 -8.5084E-02  1.1993E+00  2.3387E-01  8.5383E-01  8.7617E-01 -3.2838E-01  2.0050E+00  3.1596E-01  2.5761E-01  2.1829E+00  5.3994E-01 -6.6178E-01
        4.88  2.6931E-09  1.2239E-06  2.2326E-08 -1.5839E-01  1.1761E+00  2.2191E-01  7.7445E-01  9.2006E-01 -3.1487E-01  2.0152E+00  3.8123E-01  2.7222E-01  2.1481E+00  5.9657E-01 -6.6049E-01
