        Time         x1          y1          z1          x2          y2          z2          x3          y3          z3          x4          y4          z4          x5          y5          z5          x6          y6          z6          x7          y7          z7          x8          y8          z8          x9          y9          z9         x10         y10         z10 
        8.74 -2.9024E+00 -3.5071E-01 -5.6430E-02  2.3246E+00  6.0545E-01 -3.2265E+00 -3.9499E+00  7.8091E-01 -5.4110E-03 -2.7173E+00 -5.4524E-01  1.5306E+00 -2.8905E+00 -2.6995E-01  2.4480E-03 -2.6630E+00 -6.9630E-02 -1.7378E-01 -3.3833E+00  2.1222E-01  4.0734E-01  2.3239E+00  1.4228E+00 -1.5768E+00 -3.2607E+00 -3.7228E-01  8.0902E-01 -1.9542E+00  1.5928E+00 -1.7647E+00
        8.75 -2.9052E+00 -3.3652E-01 -5.5585E-02  2.3255E+00  6.0867E-01 -3.2288E+00 -3.9487E+00  7.7964E-01 -1.9383E-03 -2.7154E+00 -5.4313E-01  1.5371E+00 -2.8930E+00 -2.7468E-01  6.1011E-03 -2.6702E+00 -7.0962E-02 -1.7686E-01 -3.3889E+00  2.0905E-01  4.0510E-01  2.3258E+00  1.4262E+00 -1.5758E+00 -3.2671E+00 -3.7121E-01  8.0520E-01 -1.9602E+00  1.5931E+00 -1.7628E+00
        8.76 -2.9076E+00 -3.2068E-01 -5.3145E-02  2.3264E+00  6.1188E-01 -3.2311E+00 -3.9474E+00  7.7833E-01  1.5445E-03 -2.7136E+00 -5.4101E-01  1.5435E+00 -2.8957E+00 -2.8013E-01  8.9121E-03 -2.6775E+00 -7.2416E-02 -1.7983E-01 -3.3944E+00  2.0584E-01  4.0285E-01  2.3277E+00  1.4296E+00 -1.5748E+00 -3.2734E+00 -3.7012E-01  8.0133E-01 -1.9662E+00  1.5935E+00 -1.7608E+00
        8.77 -2.9095E+00 -3.0312E-01 -4.8100E-02  2.3272E+00  6.1510E-01 -3.2334E+00 -3.9462E+00  7.7700E-01  5.0373E-03 -2.7118E+00 -5.3889E-01  1.5500E+00 -2.8985E+00 -2.8632E-01  1.0365E-02 -2.6850E+00 -7.3995E-02 -1.8268E-01 -3.3999E+00  2.0257E-01  4.0058E-01  2.3295E+00  1.4330E+00 -1.5738E+00 -3.2797E+00 -3.6901E-01  7.9742E-01 -1.9723E+00  1.5939E+00 -1.7589E+00
        8.78 -2.9105E+00 -2.8440E-01 -3.8688E-02  2.3281E+00  6.1832E-01 -3.2357E+00 -3.9449E+00  7.7564E-01  8.5402E-03 -2.7099E+00 -5.3675E-01  1.5563E+00 -2.9017E+00 -2.9298E-01  9.5603E-03 -2.6927E+00 -7.5700E-02 -1.8541E-01 -3.4053E+00  1.9926E-01  3.9831E-01  2.3314E+00  1.4363E+00 -1.5728E+00 -3.2860E+00 -3.6787E-01  7.9348E-01 -1.9783E+00  1.5942E+00 -1.7570E+00
        8.79 -2.9102E+00 -2.6714E-01 -2.2716E-02  2.3290E+00  6.2153E-01 -3.2379E+00 -3.9435E+00  7.7426E-01  1.2053E-02 -2.7081E+00 -5.3461E-01  1.5627E+00 -2.9055E+00 -2.9877E-01  5.3804E-03 -2.7004E+00 -7.7532E-02 -1.8802E-01 -3.4107E+00  1.9590E-01  3.9602E-01  2.3333E+00  1.4397E+00 -1.5718E+00 -3.2923E+00 -3.6670E-01  7.8949E-01 -1.9844E+00  1.5946E+00 -1.7550E+00
        8.80 -2.9089E+00 -2.5653E-01 -1.0632E-03  2.3298E+00  6.2475E-01 -3.2402E+00 -3.9422E+00  7.7284E-01  1.5576E-02 -2.7063E+00 -5.3246E-01  1.5690E+00 -2.9097E+00 -3.0106E-01 -1.7347E-03 -2.7083E+00 -7.9493E-02 -1.9048E-01 -3.4161E+00  1.9248E-01  3.9371E-01  2.3352E+00  1.4431E+00 -1.5709E+00 -3.2985E+00 -3.6551E-01  7.8546E-01 -1.9904E+00  1.5949E+00 -1.7531E+00
        8.81 -2.9077E+00 -2.5412E-01  2.0787E-02  2.3307E+00  6.2797E-01 -3.2425E+00 -3.9408E+00  7.7140E-01  1.9109E-02 -2.7046E+00 -5.3030E-01  1.5753E+00 -2.9138E+00 -2.9906E-01 -9.0048E-03 -2.7164E+00 -8.1583E-02 -1.9281E-01 -3.4214E+00  1.8902E-01  3.9139E-01  2.3370E+00  1.4465E+00 -1.5699E+00 -3.3048E+00 -3.6430E-01  7.8138E-01 -1.9965E+00  1.5953E+00 -1.7511E+00
        8.82 -2.9070E+00 -2.5665E-01  3.9604E-02  2.3316E+00  6.3119E-01 -3.2448E+00 -3.9394E+00  7.6993E-01  2.2652E-02 -2.7028E+00 -5.2813E-01  1.5816E+00 -2.9176E+00 -2.9442E-01 -1.4794E-02 -2.7246E+00 -8.3801E-02 -1.9499E-01 -3.4267E+00  1.8551E-01  3.8907E-01  2.3389E+00  1.4499E+00 -1.5689E+00 -3.3110E+00 -3.6305E-01  7.7726E-01 -2.0025E+00  1.5956E+00 -1.7492E+00
        8.83 -2.9069E+00 -2.6142E-01  5.5267E-02  2.3324E+00  6.3440E-01 -3.2471E+00 -3.9379E+00  7.6842E-01  2.6206E-02 -2.7010E+00 -5.2595E-01  1.5878E+00 -2.9210E+00 -2.8852E-01 -1.9045E-02 -2.7330E+00 -8.6149E-02 -1.9702E-01 -3.4319E+00  1.8195E-01  3.8672E-01  2.3408E+00  1.4533E+00 -1.5679E+00 -3.3171E+00 -3.6178E-01  7.7310E-01 -2.0086E+00  1.5959E+00 -1.7472E+00
        8.84 -2.9072E+00 -2.6707E-01  6.8377E-02  2.3333E+00  6.3762E-01 -3.2494E+00 -3.9364E+00  7.6689E-01  2.9769E-02 -2.6993E+00 -5.2377E-01  1.5940E+00 -2.9241E+00 -2.8203E-01 -2.2067E-02 -2.7415E+00 -8.8629E-02 -1.9888E-01 -3.4371E+00  1.7834E-01  3.8437E-01  2.3426E+00  1.4567E+00 -1.5669E+00 -3.3233E+00 -3.6048E-01  7.6889E-01 -2.0147E+00  1.5963E+00 -1.7452E+00
        8.85 -2.9079E+00 -2.7301E-01  7.9480E-02  2.3341E+00  6.4084E-01 -3.2517E+00 -3.9349E+00  7.6533E-01  3.3342E-02 -2.6976E+00 -5.2158E-01  1.6002E+00 -2.9270E+00 -2.7528E-01 -2.4144E-02 -2.7501E+00 -9.1242E-02 -2.0059E-01 -3.4422E+00  1.7468E-01  3.8200E-01  2.3445E+00  1.4600E+00 -1.5659E+00 -3.3294E+00 -3.5916E-01  7.6463E-01 -2.0207E+00  1.5966E+00 -1.7433E+00
        8.86 -2.9088E+00 -2.7892E-01  8.8986E-02  2.3350E+00  6.4406E-01 -3.2539E+00 -3.9334E+00  7.6374E-01  3.6926E-02 -2.6958E+00 -5.1938E-01  1.6063E+00 -2.9296E+00 -2.6840E-01 -2.5489E-02 -2.7589E+00 -9.3991E-02 -2.0212E-01 -3.4473E+00  1.7096E-01  3.7963E-01  2.3463E+00  1.4634E+00 -1.5649E+00 -3.3355E+00 -3.5780E-01  7.6032E-01 -2.0268E+00  1.5969E+00 -1.7413E+00
        8.87 -2.9099E+00 -2.8467E-01  9.7189E-02  2.3358E+00  6.4727E-01 -3.2562E+00 -3.9318E+00  7.6211E-01  4.0519E-02 -2.6941E+00 -5.1717E-01  1.6125E+00 -2.9321E+00 -2.6147E-01 -2.6259E-02 -2.7678E+00 -9.6878E-02 -2.0347E-01 -3.4524E+00  1.6720E-01  3.7724E-01  2.3482E+00  1.4668E+00 -1.5639E+00 -3.3416E+00 -3.5642E-01  7.5597E-01 -2.0329E+00  1.5972E+00 -1.7393E+00
        8.88 -2.9113E+00 -2.9016E-01  1.0431E-01  2.3367E+00  6.5049E-01 -3.2585E+00 -3.9303E+00  7.6045E-01  4.4122E-02 -2.6924E+00 -5.1496E-01  1.6185E+00 -2.9344E+00 -2.5453E-01 -2.6573E-02 -2.7769E+00 -9.9906E-02 -2.0462E-01 -3.4574E+00  1.6338E-01  3.7484E-01  2.3500E+00  1.4702E+00 -1.5629E+00 -3.3476E+00 -3.5500E-01  7.5157E-01 -2.0390E+00  1.5975E+00 -1.7373E+00
        8.89 -2.9127E+00 -2.9536E-01  1.1050E-01  2.3375E+00  6.5371E-01 -3.2608E+00 -3.9286E+00  7.5876E-01  4.7735E-02 -2.6907E+00 -5.1274E-01  1.6246E+00 -2.9365E+00 -2.4761E-01 -2.6524E-02 -2.7862E+00 -1.0308E-01 -2.0557E-01 -3.4623E+00  1.5951E-01  3.7243E-01  2.3519E+00  1.4736E+00 -1.5619E+00 -3.3537E+00 -3.5355E-01  7.4712E-01 -2.0451E+00  1.5978E+00 -1.7353E+00
        8.90 -2.9143E+00 -3.0023E-01  1.1589E-01  2.3384E+00  6.5693E-01 -3.2631E+00 -3.9270E+00  7.5704E-01  5.1358E-02 -2.6891E+00 -5.1051E-01  1.6307E+00 -2.9385E+00 -2.4071E-01 -2.6187E-02 -2.7956E+00 -1.0640E-01 -2.0631E-01 -3.4673E+00  1.5559E-01  3.7001E-01  2.3537E+00  1.4769E+00 -1.5609E+00 -3.3597E+00 -3.5208E-01  7.4262E-01 -2.0511E+00  1.5980E+00 -1.7332E+00
        8.91 -2.9160E+00 -3.0478E-01  1.2059E-01  2.3392E+00  6.6015E-01 -3.2653E+00 -3.9253E+00  7.5529E-01  5.4991E-02 -2.6874E+00 -5.0828E-01  1.6367E+00 -2.9404E+00 -2.3383E-01 -2.5624E-02 -2.8052E+00 -1.0986E-01 -2.0681E-01 -3.4721E+00  1.5162E-01  3.6757E-01  2.3556E+00  1.4803E+00 -1.5599E+00 -3.3656E+00 -3.5057E-01  7.3806E-01 -2.0572E+00  1.5983E+00 -1.7312E+00
        8.92 -2.9179E+00 -3.0898E-01  1.2467E-01  2.3401E+00  6.6337E-01 -3.2676E+00 -3.9236E+00  7.5350E-01  5.8634E-02 -2.6857E+00 -5.0604E-01  1.6426E+00 -2.9421E+00 -2.2698E-01 -2.4891E-02 -2.8149E+00 -1.1348E-01 -2.0705E-01 -3.4769E+00  1.4760E-01  3.6513E-01  2.3574E+00  1.4837E+00 -1.5589E+00 -3.3716E+00 -3.4903E-01  7.3346E-01 -2.0633E+00  1.5986E+00 -1.7292E+00
        8.93 -2.9198E+00 -3.1285E-01  1.2820E-01  2.3409E+00  6.6659E-01 -3.2699E+00 -3.9218E+00  7.5168E-01  6.2286E-02 -2.6841E+00 -5.0379E-01  1.6486E+00 -2.9436E+00 -2.2016E-01 -2.4038E-02 -2.8248E+00 -1.1724E-01 -2.0703E-01 -3.4817E+00  1.4352E-01  3.6268E-01  2.3592E+00  1.4871E+00 -1.5579E+00 -3.3775E+00 -3.4745E-01  7.2880E-01 -2.0694E+00  1.5989E+00 -1.7272E+00
        8.94 -2.9217E+00 -3.1639E-01  1.3122E-01  2.3417E+00  6.6980E-01 -3.2721E+00 -3.9201E+00  7.4982E-01  6.5948E-02 -2.6824E+00 -5.0154E-01  1.6545E+00 -2.9451E+00 -2.1336E-01 -2.3110E-02 -2.8349E+00 -1.2116E-01 -2.0671E-01 -3.4864E+00  1.3939E-01  3.6021E-01  2.3611E+00  1.4905E+00 -1.5569E+00 -3.3834E+00 -3.4585E-01  7.2409E-01 -2.0755E+00  1.5991E+00 -1.7251E+00
        8.95 -2.9238E+00 -3.1959E-01  1.3379E-01  2.3426E+00  6.7302E-01 -3.2744E+00 -3.9183E+00  7.4793E-01  6.9619E-02 -2.6808E+00 -4.9928E-01  1.6604E+00 -2.9464E+00 -2.0658E-01 -2.2151E-02 -2.8452E+00 -1.2523E-01 -2.0606E-01 -3.4911E+00  1.3521E-01  3.5774E-01  2.3629E+00  1.4938E+00 -1.5559E+00 -3.3892E+00 -3.4421E-01  7.1932E-01 -2.0816E+00  1.5994E+00 -1.7231E+00
        8.96 -2.9259E+00 -3.2247E-01  1.3594E-01  2.3434E+00  6.7624E-01 -3.2767E+00 -3.9164E+00  7.4600E-01  7.3300E-02 -2.6792E+00 -4.9702E-01  1.6663E+00 -2.9476E+00 -1.9983E-01 -2.1204E-02 -2.8557E+00 -1.2944E-01 -2.0507E-01 -3.4957E+00  1.3098E-01  3.5526E-01  2.3647E+00  1.4972E+00 -1.5549E+00 -3.3951E+00 -3.4253E-01  7.1450E-01 -2.0877E+00  1.5996E+00 -1.7210E+00
        8.97 -2.9281E+00 -3.2502E-01  1.3770E-01  2.3442E+00  6.7946E-01 -3.2789E+00 -3.9146E+00  7.4403E-01  7.6990E-02 -2.6776E+00 -4.9475E-01  1.6722E+00 -2.9486E+00 -1.9311E-01 -2.0312E-02 -2.8663E+00 -1.3379E-01 -2.0369E-01 -3.5002E+00  1.2669E-01  3.5277E-01  2.3665E+00  1.5006E+00 -1.5539E+00 -3.4009E+00 -3.4082E-01  7.0962E-01 -2.0938E+00  1.5999E+00 -1.7189E+00
        8.98 -2.9304E+00 -3.2726E-01  1.3910E-01  2.3451E+00  6.8268E-01 -3.2812E+00 -3.9127E+00  7.4203E-01  8.0689E-02 -2.6760E+00 -4.9247E-01  1.6780E+00 -2.9496E+00 -1.8642E-01 -1.9519E-02 -2.8771E+00 -1.3828E-01 -2.0190E-01 -3.5047E+00  1.2235E-01  3.5027E-01  2.3684E+00  1.5039E+00 -1.5529E+00 -3.4067E+00 -3.3908E-01  7.0469E-01 -2.1000E+00  1.6001E+00 -1.7169E+00
        8.99 -2.9327E+00 -3.2918E-01  1.4016E-01  2.3459E+00  6.8590E-01 -3.2834E+00 -3.9107E+00  7.3999E-01  8.4397E-02 -2.6744E+00 -4.9019E-01  1.6838E+00 -2.9504E+00 -1.7976E-01 -1.8867E-02 -2.8882E+00 -1.4289E-01 -1.9964E-01 -3.5092E+00  1.1796E-01  3.4776E-01  2.3702E+00  1.5073E+00 -1.5519E+00 -3.4124E+00 -3.3730E-01  6.9970E-01 -2.1061E+00  1.6003E+00 -1.7148E+00
        9.00 -2.9350E+00 -3.3080E-01  1.4091E-01  2.3467E+00  6.8912E-01 -3.2857E+00 -3.9088E+00  7.3792E-01  8.8115E-02 -2.6728E+00 -4.8790E-01  1.6896E+00 -2.9511E+00 -1.7315E-01 -1.8403E-02 -2.8993E+00 -1.4761E-01 -1.9689E-01 -3.5136E+00  1.1351E-01  3.4525E-01  2.3720E+00  1.5107E+00 -1.5509E+00 -3.4181E+00 -3.3548E-01  6.9464E-01 -2.1122E+00  1.6005E+00 -1.7127E+00
        9.01 -2.9374E+00 -3.3211E-01  1.4136E-01  2.3475E+00  6.9234E-01 -3.2879E+00 -3.9068E+00  7.3580E-01  9.1841E-02 -2.6713E+00 -4.8561E-01  1.6953E+00 -2.9517E+00 -1.6660E-01 -1.8173E-02 -2.9107E+00 -1.5243E-01 -1.9359E-01 -3.5179E+00  1.0900E-01  3.4273E-01  2.3738E+00  1.5140E+00 -1.5499E+00 -3.4238E+00 -3.3362E-01  6.8953E-01 -2.1183E+00  1.6007E+00 -1.7106E+00
        9.02 -2.9399E+00 -3.3312E-01  1.4153E-01  2.3483E+00  6.9556E-01 -3.2902E+00 -3.9048E+00  7.3365E-01  9.5576E-02 -2.6697E+00 -4.8331E-01  1.7011E+00 -2.9523E+00 -1.6013E-01 -1.8224E-02 -2.9222E+00 -1.5730E-01 -1.8969E-01 -3.5222E+00  1.0444E-01  3.4020E-01  2.3756E+00  1.5174E+00 -1.5489E+00 -3.4295E+00 -3.3172E-01  6.8436E-01 -2.1245E+00  1.6009E+00 -1.7085E+00
        9.03 -2.9424E+00 -3.3384E-01  1.4142E-01  2.3492E+00  6.9878E-01 -3.2924E+00 -3.9027E+00  7.3145E-01  9.9319E-02 -2.6682E+00 -4.8101E-01  1.7068E+00 -2.9527E+00 -1.5376E-01 -1.8605E-02 -2.9338E+00 -1.6221E-01 -1.8514E-01 -3.5264E+00  9.9830E-02  3.3766E-01  2.3774E+00  1.5208E+00 -1.5480E+00 -3.4351E+00 -3.2979E-01  6.7913E-01 -2.1306E+00  1.6011E+00 -1.7064E+00
        9.04 -2.9449E+00 -3.3428E-01  1.4105E-01  2.3500E+00  7.0200E-01 -3.2947E+00 -3.9006E+00  7.2922E-01  1.0307E-01 -2.6666E+00 -4.7870E-01  1.7125E+00 -2.9532E+00 -1.4752E-01 -1.9361E-02 -2.9455E+00 -1.6711E-01 -1.7990E-01 -3.5306E+00  9.5161E-02  3.3512E-01  2.3793E+00  1.5241E+00 -1.5470E+00 -3.4407E+00 -3.2781E-01  6.7383E-01 -2.1367E+00  1.6013E+00 -1.7043E+00
        9.05 -2.9475E+00 -3.3443E-01  1.4042E-01  2.3508E+00  7.0522E-01 -3.2969E+00 -3.8985E+00  7.2695E-01  1.0683E-01 -2.6651E+00 -4.7638E-01  1.7181E+00 -2.9536E+00 -1.4146E-01 -2.0534E-02 -2.9572E+00 -1.7196E-01 -1.7391E-01 -3.5347E+00  9.0436E-02  3.3257E-01  2.3811E+00  1.5275E+00 -1.5460E+00 -3.4463E+00 -3.2579E-01  6.6847E-01 -2.1429E+00  1.6015E+00 -1.7022E+00
        9.06 -2.9501E+00 -3.3430E-01  1.3955E-01  2.3516E+00  7.0844E-01 -3.2992E+00 -3.8964E+00  7.2463E-01  1.1060E-01 -2.6636E+00 -4.7406E-01  1.7238E+00 -2.9541E+00 -1.3561E-01 -2.2164E-02 -2.9690E+00 -1.7669E-01 -1.6714E-01 -3.5387E+00  8.5654E-02  3.3002E-01  2.3829E+00  1.5309E+00 -1.5450E+00 -3.4519E+00 -3.2374E-01  6.6305E-01 -2.1490E+00  1.6017E+00 -1.7000E+00
        9.07 -2.9528E+00 -3.3390E-01  1.3843E-01  2.3524E+00  7.1165E-01 -3.3014E+00 -3.8942E+00  7.2227E-01  1.1438E-01 -2.6620E+00 -4.7174E-01  1.7294E+00 -2.9547E+00 -1.3002E-01 -2.4278E-02 -2.9806E+00 -1.8124E-01 -1.5955E-01 -3.5427E+00  8.0816E-02  3.2746E-01  2.3847E+00  1.5342E+00 -1.5440E+00 -3.4574E+00 -3.2163E-01  6.5755E-01 -2.1551E+00  1.6019E+00 -1.6979E+00
        9.08 -2.9555E+00 -3.3322E-01  1.3706E-01  2.3532E+00  7.1487E-01 -3.3037E+00 -3.8920E+00  7.1987E-01  1.1816E-01 -2.6605E+00 -4.6941E-01  1.7350E+00 -2.9554E+00 -1.2477E-01 -2.6893E-02 -2.9922E+00 -1.8554E-01 -1.5112E-01 -3.5466E+00  7.5920E-02  3.2490E-01  2.3865E+00  1.5376E+00 -1.5430E+00 -3.4629E+00 -3.1949E-01  6.5200E-01 -2.1613E+00  1.6021E+00 -1.6958E+00
        9.09 -2.9583E+00 -3.3227E-01  1.3545E-01  2.3540E+00  7.1809E-01 -3.3059E+00 -3.8897E+00  7.1743E-01  1.2195E-01 -2.6590E+00 -4.6708E-01  1.7405E+00 -2.9563E+00 -1.1991E-01 -3.0008E-02 -3.0036E+00 -1.8950E-01 -1.4185E-01 -3.5504E+00  7.0965E-02  3.2234E-01  2.3882E+00  1.5410E+00 -1.5420E+00 -3.4683E+00 -3.1730E-01  6.4637E-01 -2.1675E+00  1.6022E+00 -1.6936E+00
        9.10 -2.9611E+00 -3.3105E-01  1.3360E-01  2.3548E+00  7.2131E-01 -3.3081E+00 -3.8875E+00  7.1494E-01  1.2575E-01 -2.6576E+00 -4.6474E-01  1.7461E+00 -2.9575E+00 -1.1551E-01 -3.3604E-02 -3.0146E+00 -1.9306E-01 -1.3176E-01 -3.5542E+00  6.5952E-02  3.1977E-01  2.3900E+00  1.5443E+00 -1.5410E+00 -3.4737E+00 -3.1506E-01  6.4067E-01 -2.1736E+00  1.6024E+00 -1.6915E+00
        9.11 -2.9640E+00 -3.2956E-01  1.3149E-01  2.3556E+00  7.2453E-01 -3.3104E+00 -3.8851E+00  7.1241E-01  1.2956E-01 -2.6561E+00 -4.6240E-01  1.7516E+00 -2.9591E+00 -1.1162E-01 -3.7638E-02 -3.0253E+00 -1.9614E-01 -1.2091E-01 -3.5579E+00  6.0879E-02  3.1721E-01  2.3918E+00  1.5477E+00 -1.5400E+00 -3.4791E+00 -3.1278E-01  6.3490E-01 -2.1798E+00  1.6025E+00 -1.6893E+00
        9.12 -2.9670E+00 -3.2780E-01  1.2913E-01  2.3564E+00  7.2775E-01 -3.3126E+00 -3.8828E+00  7.0983E-01  1.3337E-01 -2.6546E+00 -4.6005E-01  1.7571E+00 -2.9611E+00 -1.0830E-01 -4.2047E-02 -3.0356E+00 -1.9867E-01 -1.0935E-01 -3.5615E+00  5.5744E-02  3.1464E-01  2.3936E+00  1.5510E+00 -1.5390E+00 -3.4845E+00 -3.1044E-01  6.2906E-01 -2.1859E+00  1.6027E+00 -1.6871E+00
        9.13 -2.9700E+00 -3.2575E-01  1.2650E-01  2.3572E+00  7.3097E-01 -3.3148E+00 -3.8804E+00  7.0721E-01  1.3719E-01 -2.6532E+00 -4.5770E-01  1.7626E+00 -2.9635E+00 -1.0560E-01 -4.6748E-02 -3.0453E+00 -2.0061E-01 -9.7198E-02 -3.5651E+00  5.0548E-02  3.1207E-01  2.3954E+00  1.5544E+00 -1.5380E+00 -3.4898E+00 -3.0806E-01  6.2314E-01 -2.1921E+00  1.6028E+00 -1.6849E+00
        9.14 -2.9731E+00 -3.2343E-01  1.2360E-01  2.3580E+00  7.3419E-01 -3.3171E+00 -3.8780E+00  7.0454E-01  1.4102E-01 -2.6517E+00 -4.5534E-01  1.7681E+00 -2.9665E+00 -1.0353E-01 -5.1644E-02 -3.0544E+00 -2.0192E-01 -8.4550E-02 -3.5686E+00  4.5289E-02  3.0950E-01  2.3972E+00  1.5578E+00 -1.5370E+00 -3.4951E+00 -3.0563E-01  6.1715E-01 -2.1983E+00  1.6029E+00 -1.6827E+00
        9.15 -2.9764E+00 -3.2081E-01  1.2040E-01  2.3588E+00  7.3742E-01 -3.3193E+00 -3.8756E+00  7.0183E-01  1.4485E-01 -2.6503E+00 -4.5298E-01  1.7735E+00 -2.9700E+00 -1.0211E-01 -5.6629E-02 -3.0629E+00 -2.0262E-01 -7.1527E-02 -3.5720E+00  3.9966E-02  3.0694E-01  2.3990E+00  1.5611E+00 -1.5360E+00 -3.5004E+00 -3.0315E-01  6.1107E-01 -2.2044E+00  1.6030E+00 -1.6806E+00
        9.16 -2.9797E+00 -3.1788E-01  1.1690E-01  2.3596E+00  7.4064E-01 -3.3215E+00 -3.8731E+00  6.9906E-01  1.4869E-01 -2.6488E+00 -4.5062E-01  1.7789E+00 -2.9740E+00 -1.0132E-01 -6.1596E-02 -3.0708E+00 -2.0271E-01 -5.8248E-02 -3.5754E+00  3.4577E-02  3.0438E-01  2.4007E+00  1.5645E+00 -1.5350E+00 -3.5057E+00 -3.0061E-01  6.0492E-01 -2.2106E+00  1.6032E+00 -1.6784E+00
        9.17 -2.9832E+00 -3.1463E-01  1.1307E-01  2.3604E+00  7.4386E-01 -3.3238E+00 -3.8706E+00  6.9625E-01  1.5254E-01 -2.6474E+00 -4.4825E-01  1.7843E+00 -2.9786E+00 -1.0114E-01 -6.6447E-02 -3.0781E+00 -2.0223E-01 -4.4823E-02 -3.5786E+00  2.9120E-02  3.0182E-01  2.4025E+00  1.5678E+00 -1.5340E+00 -3.5109E+00 -2.9801E-01  5.9868E-01 -2.2168E+00  1.6033E+00 -1.6761E+00
        9.18 -2.9869E+00 -3.1103E-01  1.0891E-01  2.3612E+00  7.4708E-01 -3.3260E+00 -3.8681E+00  6.9339E-01  1.5639E-01 -2.6460E+00 -4.4588E-01  1.7897E+00 -2.9837E+00 -1.0154E-01 -7.1090E-02 -3.0847E+00 -2.0125E-01 -3.1347E-02 -3.5818E+00  2.3594E-02  2.9928E-01  2.4043E+00  1.5712E+00 -1.5330E+00 -3.5160E+00 -2.9536E-01  5.9235E-01 -2.2230E+00  1.6034E+00 -1.6739E+00
        9.19 -2.9908E+00 -3.0706E-01  1.0438E-01  2.3620E+00  7.5030E-01 -3.3282E+00 -3.8655E+00  6.9048E-01  1.6024E-01 -2.6446E+00 -4.4350E-01  1.7950E+00 -2.9893E+00 -1.0247E-01 -7.5451E-02 -3.0906E+00 -1.9983E-01 -1.7899E-02 -3.5849E+00  1.7998E-02  2.9673E-01  2.4060E+00  1.5745E+00 -1.5320E+00 -3.5212E+00 -2.9265E-01  5.8593E-01 -2.2292E+00  1.6035E+00 -1.6717E+00
        9.20 -2.9949E+00 -3.0267E-01  9.9472E-02  2.3628E+00  7.5352E-01 -3.3304E+00 -3.8629E+00  6.8752E-01  1.6411E-01 -2.6432E+00 -4.4112E-01  1.8004E+00 -2.9953E+00 -1.0389E-01 -7.9468E-02 -3.0960E+00 -1.9806E-01 -4.5404E-03 -3.5880E+00  1.2329E-02  2.9420E-01  2.4078E+00  1.5779E+00 -1.5310E+00 -3.5263E+00 -2.8988E-01  5.7942E-01 -2.2354E+00  1.6035E+00 -1.6695E+00
        9.21 -2.9994E+00 -2.9782E-01  9.4171E-02  2.3635E+00  7.5674E-01 -3.3326E+00 -3.8602E+00  6.8451E-01  1.6797E-01 -2.6418E+00 -4.3873E-01  1.8057E+00 -3.0017E+00 -1.0575E-01 -8.3095E-02 -3.1009E+00 -1.9601E-01  8.6828E-03 -3.5909E+00  6.5857E-03  2.9168E-01  2.4096E+00  1.5812E+00 -1.5300E+00 -3.5313E+00 -2.8705E-01  5.7282E-01 -2.2416E+00  1.6036E+00 -1.6672E+00
        9.22 -3.0042E+00 -2.9245E-01  8.8464E-02  2.3643E+00  7.5996E-01 -3.3349E+00 -3.8576E+00  6.8145E-01  1.7184E-01 -2.6404E+00 -4.3635E-01  1.8110E+00 -3.0085E+00 -1.0800E-01 -8.6296E-02 -3.1051E+00 -1.9377E-01  2.1737E-02 -3.5938E+00  7.6553E-04  2.8917E-01  2.4113E+00  1.5846E+00 -1.5290E+00 -3.5364E+00 -2.8415E-01  5.6611E-01 -2.2478E+00  1.6037E+00 -1.6650E+00
        9.23 -3.0094E+00 -2.8650E-01  8.2351E-02  2.3651E+00  7.6318E-01 -3.3371E+00 -3.8549E+00  6.7834E-01  1.7572E-01 -2.6390E+00 -4.3395E-01  1.8163E+00 -3.0156E+00 -1.1061E-01 -8.9048E-02 -3.1089E+00 -1.9144E-01  3.4593E-02 -3.5965E+00 -5.1336E-03  2.8668E-01  2.4131E+00  1.5879E+00 -1.5280E+00 -3.5414E+00 -2.8119E-01  5.5930E-01 -2.2540E+00  1.6038E+00 -1.6627E+00
        9.24 -3.0151E+00 -2.7989E-01  7.5846E-02  2.3659E+00  7.6640E-01 -3.3393E+00 -3.8521E+00  6.7517E-01  1.7959E-01 -2.6376E+00 -4.3156E-01  1.8215E+00 -3.0231E+00 -1.1353E-01 -9.1332E-02 -3.1121E+00 -1.8911E-01  4.7224E-02 -3.5992E+00 -1.1114E-02  2.8421E-01  2.4148E+00  1.5913E+00 -1.5270E+00 -3.5463E+00 -2.7815E-01  5.5238E-01 -2.2602E+00  1.6038E+00 -1.6605E+00
        9.25 -3.0215E+00 -2.7252E-01  6.8989E-02  2.3666E+00  7.6962E-01 -3.3415E+00 -3.8494E+00  6.7195E-01  1.8348E-01 -2.6363E+00 -4.2916E-01  1.8268E+00 -3.0307E+00 -1.1675E-01 -9.3138E-02 -3.1147E+00 -1.8687E-01  5.9591E-02 -3.6017E+00 -1.7178E-02  2.8177E-01  2.4166E+00  1.5946E+00 -1.5260E+00 -3.5512E+00 -2.7504E-01  5.4536E-01 -2.2664E+00  1.6039E+00 -1.6582E+00
