        Time         x1          y1          z1          x2          y2          z2          x3          y3          z3 
        4.62  1.0581E+00 -6.4628E+00 -9.3210E-01  3.2449E+00 -4.5985E+00  1.7360E+00  4.9066E-01 -8.9781E-01  1.6237E+00
        4.63  1.0621E+00 -6.4758E+00 -9.3346E-01  3.2489E+00 -4.6067E+00  1.7390E+00  4.9280E-01 -8.9885E-01  1.6286E+00
        4.64  1.0660E+00 -6.4887E+00 -9.3481E-01  3.2529E+00 -4.6149E+00  1.7421E+00  4.9494E-01 -8.9990E-01  1.6335E+00
        4.65  1.0700E+00 -6.5017E+00 -9.3617E-01  3.2569E+00 -4.6231E+00  1.7451E+00  4.9708E-01 -9.0095E-01  1.6384E+00
        4.66  1.0739E+00 -6.5146E+00 -9.3752E-01  3.2609E+00 -4.6313E+00  1.7481E+00  4.9923E-01 -9.0199E-01  1.6433E+00
        4.67  1.0779E+00 -6.5276E+00 -9.3887E-01  3.2649E+00 -4.6395E+00  1.7511E+00  5.0137E-01 -9.0304E-01  1.6482E+00
        4.68  1.0819E+00 -6.5406E+00 -9.4023E-01  3.2689E+00 -4.6477E+00  1.7541E+00  5.0351E-01 -9.0409E-01  1.6531E+00
        4.69  1.0858E+00 -6.5535E+00 -9.4158E-01  3.2729E+00 -4.6559E+00  1.7572E+00  5.0565E-01 -9.0515E-01  1.6580E+00
        4.70  1.0898E+00 -6.5665E+00 -9.4293E-01  3.2769E+00 -4.6641E+00  1.7602E+00  5.0779E-01 -9.0620E-01  1.6628E+00
        4.71  1.0937E+00 -6.5794E+00 -9.4428E-01  3.2809E+00 -4.6723E+00  1.7632E+00  5.0994E-01 -9.0725E-01  1.6677E+00
        4.72  1.0977E+00 -6.5924E+00 -9.4563E-01  3.2849E+00 -4.6805E+00  1.7662E+00  5.1208E-01 -9.0831E-01  1.6726E+00
        4.73  1.1017E+00 -6.6053E+00 -9.4697E-01  3.2888E+00 -4.6887E+00  1.7692E+00  5.1423E-01 -9.0937E-01  1.6775E+00
        4.74  1.1056E+00 -6.6183E+00 -9.4832E-01  3.2928E+00 -4.6969E+00  1.7722E+00  5.1637E-01 -9.1043E-01  1.6824E+00
        4.75  1.1096E+00 -6.6312E+00 -9.4967E-01  3.2968E+00 -4.7051E+00  1.7752E+00  5.1852E-01 -9.1149E-01  1.6873E+00
        4.76  1.1135E+00 -6.6442E+00 -9.5101E-01  3.3008E+00 -4.7133E+00  1.7782E+00  5.2066E-01 -9.1255E-01  1.6922E+00
        4.77  1.1175E+00 -6.6571E+00 -9.5235E-01  3.3047E+00 -4.7215E+00  1.7812E+00  5.2281E-01 -9.1361E-01  1.6971E+00
        4.78  1.1215E+00 -6.6701E+00 -9.5370E-01  3.3087E+00 -4.7296E+00  1.7842E+00  5.2495E-01 -9.1468E-01  1.7020E+00
        4.79  1.1254E+00 -6.6830E+00 -9.5504E-01  3.3127E+00 -4.7378E+00  1.7872E+00  5.2710E-01 -9.1575E-01  1.7069E+00
        4.80  1.1294E+00 -6.6959E+00 -9.5638E-01  3.3166E+00 -4.7460E+00  1.7902E+00  5.2925E-01 -9.1681E-01  1.7117E+00
        4.81  1.1333E+00 -6.7089E+00 -9.5772E-01  3.3206E+00 -4.7542E+00  1.7932E+00  5.3139E-01 -9.1788E-01  1.7166E+00
        4.82  1.1373E+00 -6.7218E+00 -9.5906E-01  3.3246E+00 -4.7624E+00  1.7962E+00  5.3354E-01 -9.1895E-01  1.7215E+00
        4.83  1.1413E+00 -6.7347E+00 -9.6039E-01  3.3285E+00 -4.7706E+00  1.7992E+00  5.3569E-01 -9.2002E-01  1.7264E+00
        4.84  1.1452E+00 -6.7477E+00 -9.6173E-01  3.3325E+00 -4.7788E+00  1.8022E+00  5.3784E-01 -9.2110E-01  1.7313E+00
        4.85  1.1492E+00 -6.7606E+00 -9.6307E-01  3.3364E+00 -4.7870E+00  1.8052E+00  5.3999E-01 -9.2217E-01  1.7362E+00
        4.86  1.1532E+00 -6.7735E+00 -9.6440E-01  3.3404E+00 -4.7952E+00  1.8082E+00  5.4214E-01 -9.2325E-01  1.7411E+00
        4.87  1.1571E+00 -6.7865E+00 -9.6574E-01  3.3443E+00 -4.8034E+00  1.8112E+00  5.4429E-01 -9.2432E-01  1.7459E+00
        4.88  1.1611E+00 -6.7994E+00 -9.6707E-01  3.3483E+00 -4.8116E+00  1.8141E+00  5.4644E-01 -9.2540E-01  1.7508E+00
        4.89  1.1650E+00 -6.8123E+00 -9.6840E-01  3.3522E+00 -4.8198E+00  1.8171E+00  5.4859E-01 -9.2648E-01  1.7557E+00
        4.90  1.1690E+00 -6.8253E+00 -9.6973E-01  3.3561E+00 -4.8280E+00  1.8201E+00  5.5074E-01 -9.2756E-01  1.7606E+00
        4.91  1.1730E+00 -6.8382E+00 -9.7106E-01  3.3601E+00 -4.8361E+00  1.8231E+00  5.5289E-01 -9.2865E-01  1.7655E+00
        4.92  1.1769E+00 -6.8511E+00 -9.7239E-01  3.3640E+00 -4.8443E+00  1.8261E+00  5.5504E-01 -9.2973E-01  1.7704E+00
        4.93  1.1809E+00 -6.8640E+00 -9.7372E-01  3.3679E+00 -4.8525E+00  1.8290E+00  5.5719E-01 -9.3082E-01  1.7752E+00
        4.94  1.1849E+00 -6.8770E+00 -9.7505E-01  3.3718E+00 -4.8607E+00  1.8320E+00  5.5935E-01 -9.3190E-01  1.7801E+00
        4.95  1.1888E+00 -6.8899E+00 -9.7638E-01  3.3758E+00 -4.8689E+00  1.8350E+00  5.6150E-01 -9.3299E-01  1.7850E+00
        4.96  1.1928E+00 -6.9028E+00 -9.7770E-01  3.3797E+00 -4.8771E+00  1.8379E+00  5.6365E-01 -9.3408E-01  1.7899E+00
        4.97  1.1968E+00 -6.9157E+00 -9.7903E-01  3.3836E+00 -4.8853E+00  1.8409E+00  5.6580E-01 -9.3517E-01  1.7948E+00
        4.98  1.2007E+00 -6.9286E+00 -9.8035E-01  3.3875E+00 -4.8935E+00  1.8439E+00  5.6796E-01 -9.3626E-01  1.7996E+00
        4.99  1.2047E+00 -6.9416E+00 -9.8168E-01  3.3914E+00 -4.9017E+00  1.8468E+00  5.7011E-01 -9.3736E-01  1.8045E+00
        5.00  1.2087E+00 -6.9545E+00 -9.8300E-01  3.3953E+00 -4.9098E+00  1.8498E+00  5.7227E-01 -9.3845E-01  1.8094E+00
        5.01  1.2126E+00 -6.9674E+00 -9.8432E-01  3.3993E+00 -4.9180E+00  1.8527E+00  5.7442E-01 -9.3955E-01  1.8143E+00
        5.02  1.2166E+00 -6.9803E+00 -9.8564E-01  3.4032E+00 -4.9262E+00  1.8557E+00  5.7658E-01 -9.4064E-01  1.8192E+00
        5.03  1.2206E+00 -6.9932E+00 -9.8696E-01  3.4071E+00 -4.9344E+00  1.8587E+00  5.7873E-01 -9.4174E-01  1.8240E+00
        5.04  1.2245E+00 -7.0061E+00 -9.8828E-01  3.4110E+00 -4.9426E+00  1.8616E+00  5.8089E-01 -9.4284E-01  1.8289E+00
        5.05  1.2285E+00 -7.0190E+00 -9.8960E-01  3.4149E+00 -4.9508E+00  1.8646E+00  5.8305E-01 -9.4394E-01  1.8338E+00
        5.06  1.2325E+00 -7.0319E+00 -9.9092E-01  3.4188E+00 -4.9590E+00  1.8675E+00  5.8520E-01 -9.4504E-01  1.8387E+00
        5.07  1.2364E+00 -7.0448E+00 -9.9223E-01  3.4227E+00 -4.9671E+00  1.8704E+00  5.8736E-01 -9.4615E-01  1.8435E+00
        5.08  1.2404E+00 -7.0577E+00 -9.9355E-01  3.4265E+00 -4.9753E+00  1.8734E+00  5.8952E-01 -9.4725E-01  1.8484E+00
        5.09  1.2444E+00 -7.0706E+00 -9.9486E-01  3.4304E+00 -4.9835E+00  1.8763E+00  5.9167E-01 -9.4836E-01  1.8533E+00
        5.10  1.2483E+00 -7.0835E+00 -9.9618E-01  3.4343E+00 -4.9917E+00  1.8793E+00  5.9383E-01 -9.4946E-01  1.8582E+00
        5.11  1.2523E+00 -7.0964E+00 -9.9749E-01  3.4382E+00 -4.9999E+00  1.8822E+00  5.9599E-01 -9.5057E-01  1.8630E+00
        5.12  1.2563E+00 -7.1093E+00 -9.9880E-01  3.4421E+00 -5.0081E+00  1.8852E+00  5.9815E-01 -9.5168E-01  1.8679E+00
        5.13  1.2603E+00 -7.1222E+00 -1.0001E+00  3.4460E+00 -5.0163E+00  1.8881E+00  6.0031E-01 -9.5279E-01  1.8728E+00
        5.14  1.2642E+00 -7.1351E+00 -1.0014E+00  3.4498E+00 -5.0244E+00  1.8910E+00  6.0247E-01 -9.5390E-01  1.8777E+00
        5.15  1.2682E+00 -7.1480E+00 -1.0027E+00  3.4537E+00 -5.0326E+00  1.8940E+00  6.0463E-01 -9.5502E-01  1.8825E+00
        5.16  1.2722E+00 -7.1609E+00 -1.0040E+00  3.4576E+00 -5.0408E+00  1.8969E+00  6.0679E-01 -9.5613E-01  1.8874E+00
        5.17  1.2761E+00 -7.1738E+00 -1.0053E+00  3.4614E+00 -5.0490E+00  1.8998E+00  6.0895E-01 -9.5725E-01  1.8923E+00
        5.18  1.2801E+00 -7.1867E+00 -1.0067E+00  3.4653E+00 -5.0572E+00  1.9027E+00  6.1111E-01 -9.5836E-01  1.8972E+00
        5.19  1.2841E+00 -7.1996E+00 -1.0080E+00  3.4692E+00 -5.0654E+00  1.9057E+00  6.1327E-01 -9.5948E-01  1.9020E+00
        5.20  1.2880E+00 -7.2125E+00 -1.0093E+00  3.4730E+00 -5.0735E+00  1.9086E+00  6.1543E-01 -9.6060E-01  1.9069E+00
        5.21  1.2920E+00 -7.2254E+00 -1.0106E+00  3.4769E+00 -5.0817E+00  1.9115E+00  6.1760E-01 -9.6172E-01  1.9118E+00
        5.22  1.2960E+00 -7.2383E+00 -1.0119E+00  3.4808E+00 -5.0899E+00  1.9144E+00  6.1976E-01 -9.6284E-01  1.9166E+00
        5.23  1.3000E+00 -7.2512E+00 -1.0132E+00  3.4846E+00 -5.0981E+00  1.9174E+00  6.2192E-01 -9.6397E-01  1.9215E+00
        5.24  1.3039E+00 -7.2640E+00 -1.0145E+00  3.4885E+00 -5.1063E+00  1.9203E+00  6.2408E-01 -9.6509E-01  1.9264E+00
        5.25  1.3079E+00 -7.2769E+00 -1.0158E+00  3.4923E+00 -5.1144E+00  1.9232E+00  6.2625E-01 -9.6622E-01  1.9312E+00
        5.26  1.3119E+00 -7.2898E+00 -1.0171E+00  3.4962E+00 -5.1226E+00  1.9261E+00  6.2841E-01 -9.6734E-01  1.9361E+00
        5.27  1.3159E+00 -7.3027E+00 -1.0184E+00  3.5000E+00 -5.1308E+00  1.9290E+00  6.3057E-01 -9.6847E-01  1.9410E+00
        5.28  1.3198E+00 -7.3156E+00 -1.0197E+00  3.5039E+00 -5.1390E+00  1.9319E+00  6.3274E-01 -9.6960E-01  1.9458E+00
        5.29  1.3238E+00 -7.3284E+00 -1.0210E+00  3.5077E+00 -5.1472E+00  1.9348E+00  6.3490E-01 -9.7073E-01  1.9507E+00
        5.30  1.3278E+00 -7.3413E+00 -1.0223E+00  3.5115E+00 -5.1553E+00  1.9377E+00  6.3707E-01 -9.7186E-01  1.9556E+00
        5.31  1.3317E+00 -7.3542E+00 -1.0236E+00  3.5154E+00 -5.1635E+00  1.9406E+00  6.3923E-01 -9.7299E-01  1.9604E+00
        5.32  1.3357E+00 -7.3671E+00 -1.0249E+00  3.5192E+00 -5.1717E+00  1.9436E+00  6.4140E-01 -9.7412E-01  1.9653E+00
        5.33  1.3397E+00 -7.3800E+00 -1.0262E+00  3.5230E+00 -5.1799E+00  1.9465E+00  6.4356E-01 -9.7526E-01  1.9702E+00
        5.34  1.3437E+00 -7.3928E+00 -1.0275E+00  3.5269E+00 -5.1881E+00  1.9494E+00  6.4573E-01 -9.7639E-01  1.9750E+00
        5.35  1.3476E+00 -7.4057E+00 -1.0287E+00  3.5307E+00 -5.1962E+00  1.9523E+00  6.4790E-01 -9.7753E-01  1.9799E+00
        5.36  1.3516E+00 -7.4186E+00 -1.0300E+00  3.5345E+00 -5.2044E+00  1.9551E+00  6.5006E-01 -9.7867E-01  1.9848E+00
        5.37  1.3556E+00 -7.4314E+00 -1.0313E+00  3.5383E+00 -5.2126E+00  1.9580E+00  6.5223E-01 -9.7981E-01  1.9896E+00
        5.38  1.3596E+00 -7.4443E+00 -1.0326E+00  3.5422E+00 -5.2208E+00  1.9609E+00  6.5440E-01 -9.8095E-01  1.9945E+00
        5.39  1.3635E+00 -7.4572E+00 -1.0339E+00  3.5460E+00 -5.2289E+00  1.9638E+00  6.5657E-01 -9.8209E-01  1.9994E+00
        5.40  1.3675E+00 -7.4700E+00 -1.0352E+00  3.5498E+00 -5.2371E+00  1.9667E+00  6.5874E-01 -9.8323E-01  2.0042E+00
        5.41  1.3715E+00 -7.4829E+00 -1.0365E+00  3.5536E+00 -5.2453E+00  1.9696E+00  6.6090E-01 -9.8438E-01  2.0091E+00
        5.42  1.3755E+00 -7.4958E+00 -1.0378E+00  3.5574E+00 -5.2535E+00  1.9725E+00  6.6307E-01 -9.8552E-01  2.0140E+00
        5.43  1.3795E+00 -7.5086E+00 -1.0391E+00  3.5612E+00 -5.2617E+00  1.9754E+00  6.6524E-01 -9.8667E-01  2.0188E+00
        5.44  1.3834E+00 -7.5215E+00 -1.0403E+00  3.5650E+00 -5.2698E+00  1.9783E+00  6.6741E-01 -9.8781E-01  2.0237E+00
        5.45  1.3874E+00 -7.5344E+00 -1.0416E+00  3.5688E+00 -5.2780E+00  1.9811E+00  6.6958E-01 -9.8896E-01  2.0285E+00
        5.46  1.3914E+00 -7.5472E+00 -1.0429E+00  3.5727E+00 -5.2862E+00  1.9840E+00  6.7175E-01 -9.9011E-01  2.0334E+00
        5.47  1.3954E+00 -7.5601E+00 -1.0442E+00  3.5765E+00 -5.2944E+00  1.9869E+00  6.7392E-01 -9.9126E-01  2.0383E+00
        5.48  1.3993E+00 -7.5729E+00 -1.0455E+00  3.5803E+00 -5.3025E+00  1.9898E+00  6.7609E-01 -9.9241E-01  2.0431E+00
        5.49  1.4033E+00 -7.5858E+00 -1.0468E+00  3.5841E+00 -5.3107E+00  1.9927E+00  6.7826E-01 -9.9356E-01  2.0480E+00
        5.50  1.4073E+00 -7.5987E+00 -1.0480E+00  3.5878E+00 -5.3189E+00  1.9955E+00  6.8044E-01 -9.9472E-01  2.0528E+00
        5.51  1.4113E+00 -7.6115E+00 -1.0493E+00  3.5916E+00 -5.3271E+00  1.9984E+00  6.8261E-01 -9.9587E-01  2.0577E+00
        5.52  1.4152E+00 -7.6244E+00 -1.0506E+00  3.5954E+00 -5.3352E+00  2.0013E+00  6.8478E-01 -9.9703E-01  2.0626E+00
        5.53  1.4192E+00 -7.6372E+00 -1.0519E+00  3.5992E+00 -5.3434E+00  2.0041E+00  6.8695E-01 -9.9819E-01  2.0674E+00
        5.54  1.4232E+00 -7.6501E+00 -1.0532E+00  3.6030E+00 -5.3516E+00  2.0070E+00  6.8912E-01 -9.9934E-01  2.0723E+00
        5.55  1.4272E+00 -7.6629E+00 -1.0544E+00  3.6068E+00 -5.3598E+00  2.0099E+00  6.9130E-01 -1.0005E+00  2.0771E+00
        5.57  1.4312E+00 -7.6758E+00 -1.0557E+00  3.6106E+00 -5.3679E+00  2.0127E+00  6.9347E-01 -1.0017E+00  2.0820E+00
        5.58  1.4351E+00 -7.6886E+00 -1.0570E+00  3.6144E+00 -5.3761E+00  2.0156E+00  6.9564E-01 -1.0028E+00  2.0869E+00
        5.59  1.4391E+00 -7.7015E+00 -1.0583E+00  3.6181E+00 -5.3843E+00  2.0185E+00  6.9782E-01 -1.0040E+00  2.0917E+00
        5.60  1.4431E+00 -7.7143E+00 -1.0595E+00  3.6219E+00 -5.3924E+00  2.0213E+00  6.9999E-01 -1.0051E+00  2.0966E+00
        5.61  1.4471E+00 -7.7272E+00 -1.0608E+00  3.6257E+00 -5.4006E+00  2.0242E+00  7.0217E-01 -1.0063E+00  2.1014E+00
        5.62  1.4511E+00 -7.7400E+00 -1.0621E+00  3.6295E+00 -5.4088E+00  2.0270E+00  7.0434E-01 -1.0075E+00  2.1063E+00
        5.63  1.4550E+00 -7.7528E+00 -1.0634E+00  3.6332E+00 -5.4170E+00  2.0299E+00  7.0652E-01 -1.0086E+00  2.1111E+00
        5.64  1.4590E+00 -7.7657E+00 -1.0646E+00  3.6370E+00 -5.4251E+00  2.0328E+00  7.0869E-01 -1.0098E+00  2.1160E+00
        5.65  1.4630E+00 -7.7785E+00 -1.0659E+00  3.6408E+00 -5.4333E+00  2.0356E+00  7.1087E-01 -1.0110E+00  2.1208E+00
        5.66  1.4670E+00 -7.7914E+00 -1.0672E+00  3.6445E+00 -5.4415E+00  2.0385E+00  7.1304E-01 -1.0121E+00  2.1257E+00
        5.67  1.4710E+00 -7.8042E+00 -1.0684E+00  3.6483E+00 -5.4497E+00  2.0413E+00  7.1522E-01 -1.0133E+00  2.1305E+00
        5.68  1.4749E+00 -7.8170E+00 -1.0697E+00  3.6520E+00 -5.4578E+00  2.0442E+00  7.1739E-01 -1.0145E+00  2.1354E+00
        5.69  1.4789E+00 -7.8299E+00 -1.0710E+00  3.6558E+00 -5.4660E+00  2.0470E+00  7.1957E-01 -1.0157E+00  2.1403E+00
        5.70  1.4829E+00 -7.8427E+00 -1.0723E+00  3.6596E+00 -5.4742E+00  2.0498E+00  7.2175E-01 -1.0168E+00  2.1451E+00
        5.71  1.4869E+00 -7.8555E+00 -1.0735E+00  3.6633E+00 -5.4823E+00  2.0527E+00  7.2393E-01 -1.0180E+00  2.1500E+00
        5.72  1.4909E+00 -7.8684E+00 -1.0748E+00  3.6671E+00 -5.4905E+00  2.0555E+00  7.2610E-01 -1.0192E+00  2.1548E+00
        5.73  1.4949E+00 -7.8812E+00 -1.0761E+00  3.6708E+00 -5.4987E+00  2.0584E+00  7.2828E-01 -1.0204E+00  2.1597E+00
        5.74  1.4988E+00 -7.8940E+00 -1.0773E+00  3.6746E+00 -5.5069E+00  2.0612E+00  7.3046E-01 -1.0215E+00  2.1645E+00
        5.75  1.5028E+00 -7.9069E+00 -1.0786E+00  3.6783E+00 -5.5150E+00  2.0640E+00  7.3264E-01 -1.0227E+00  2.1694E+00
        5.76  1.5068E+00 -7.9197E+00 -1.0798E+00  3.6821E+00 -5.5232E+00  2.0669E+00  7.3482E-01 -1.0239E+00  2.1742E+00
        5.77  1.5108E+00 -7.9325E+00 -1.0811E+00  3.6858E+00 -5.5314E+00  2.0697E+00  7.3700E-01 -1.0251E+00  2.1791E+00
        5.78  1.5148E+00 -7.9454E+00 -1.0824E+00  3.6895E+00 -5.5395E+00  2.0725E+00  7.3918E-01 -1.0263E+00  2.1839E+00
        5.79  1.5187E+00 -7.9582E+00 -1.0836E+00  3.6933E+00 -5.5477E+00  2.0754E+00  7.4135E-01 -1.0274E+00  2.1888E+00
        5.80  1.5227E+00 -7.9710E+00 -1.0849E+00  3.6970E+00 -5.5559E+00  2.0782E+00  7.4353E-01 -1.0286E+00  2.1936E+00
        5.81  1.5267E+00 -7.9838E+00 -1.0861E+00  3.7007E+00 -5.5640E+00  2.0810E+00  7.4572E-01 -1.0298E+00  2.1985E+00
        5.82  1.5307E+00 -7.9967E+00 -1.0874E+00  3.7045E+00 -5.5722E+00  2.0839E+00  7.4790E-01 -1.0310E+00  2.2033E+00
        5.83  1.5347E+00 -8.0095E+00 -1.0887E+00  3.7082E+00 -5.5804E+00  2.0867E+00  7.5008E-01 -1.0322E+00  2.2082E+00
        5.84  1.5387E+00 -8.0223E+00 -1.0899E+00  3.7119E+00 -5.5885E+00  2.0895E+00  7.5226E-01 -1.0334E+00  2.2130E+00
        5.85  1.5426E+00 -8.0351E+00 -1.0912E+00  3.7157E+00 -5.5967E+00  2.0923E+00  7.5444E-01 -1.0346E+00  2.2179E+00
        5.86  1.5466E+00 -8.0480E+00 -1.0924E+00  3.7194E+00 -5.6049E+00  2.0952E+00  7.5662E-01 -1.0357E+00  2.2227E+00
        5.87  1.5506E+00 -8.0608E+00 -1.0937E+00  3.7231E+00 -5.6131E+00  2.0980E+00  7.5880E-01 -1.0369E+00  2.2276E+00
        5.88  1.5546E+00 -8.0736E+00 -1.0949E+00  3.7268E+00 -5.6212E+00  2.1008E+00  7.6098E-01 -1.0381E+00  2.2324E+00
        5.89  1.5586E+00 -8.0864E+00 -1.0962E+00  3.7306E+00 -5.6294E+00  2.1036E+00  7.6317E-01 -1.0393E+00  2.2373E+00
        5.90  1.5626E+00 -8.0992E+00 -1.0974E+00  3.7343E+00 -5.6376E+00  2.1064E+00  7.6535E-01 -1.0405E+00  2.2421E+00
        5.91  1.5666E+00 -8.1120E+00 -1.0987E+00  3.7380E+00 -5.6457E+00  2.1092E+00  7.6753E-01 -1.0417E+00  2.2469E+00
        5.92  1.5705E+00 -8.1249E+00 -1.1000E+00  3.7417E+00 -5.6539E+00  2.1120E+00  7.6972E-01 -1.0429E+00  2.2518E+00
        5.93  1.5745E+00 -8.1377E+00 -1.1012E+00  3.7454E+00 -5.6621E+00  2.1149E+00  7.7190E-01 -1.0441E+00  2.2566E+00
        5.94  1.5785E+00 -8.1505E+00 -1.1025E+00  3.7491E+00 -5.6702E+00  2.1177E+00  7.7408E-01 -1.0453E+00  2.2615E+00
        5.95  1.5825E+00 -8.1633E+00 -1.1037E+00  3.7528E+00 -5.6784E+00  2.1205E+00  7.7627E-01 -1.0465E+00  2.2663E+00
        5.96  1.5865E+00 -8.1761E+00 -1.1050E+00  3.7565E+00 -5.6866E+00  2.1233E+00  7.7845E-01 -1.0477E+00  2.2712E+00
        5.97  1.5905E+00 -8.1889E+00 -1.1062E+00  3.7603E+00 -5.6947E+00  2.1261E+00  7.8064E-01 -1.0489E+00  2.2760E+00
        5.98  1.5945E+00 -8.2017E+00 -1.1074E+00  3.7640E+00 -5.7029E+00  2.1289E+00  7.8282E-01 -1.0501E+00  2.2809E+00
        5.99  1.5984E+00 -8.2145E+00 -1.1087E+00  3.7677E+00 -5.7111E+00  2.1317E+00  7.8501E-01 -1.0513E+00  2.2857E+00
        6.00  1.6024E+00 -8.2273E+00 -1.1099E+00  3.7714E+00 -5.7192E+00  2.1345E+00  7.8719E-01 -1.0525E+00  2.2905E+00
        6.01  1.6064E+00 -8.2401E+00 -1.1112E+00  3.7751E+00 -5.7274E+00  2.1373E+00  7.8938E-01 -1.0537E+00  2.2954E+00
        6.02  1.6104E+00 -8.2529E+00 -1.1124E+00  3.7788E+00 -5.7356E+00  2.1401E+00  7.9156E-01 -1.0549E+00  2.3002E+00
        6.03  1.6144E+00 -8.2657E+00 -1.1137E+00  3.7824E+00 -5.7437E+00  2.1429E+00  7.9375E-01 -1.0561E+00  2.3051E+00
        6.04  1.6184E+00 -8.2785E+00 -1.1149E+00  3.7861E+00 -5.7519E+00  2.1457E+00  7.9594E-01 -1.0573E+00  2.3099E+00
        6.05  1.6224E+00 -8.2914E+00 -1.1162E+00  3.7898E+00 -5.7601E+00  2.1485E+00  7.9812E-01 -1.0585E+00  2.3148E+00
        6.06  1.6264E+00 -8.3042E+00 -1.1174E+00  3.7935E+00 -5.7682E+00  2.1513E+00  8.0031E-01 -1.0597E+00  2.3196E+00
        6.07  1.6303E+00 -8.3170E+00 -1.1186E+00  3.7972E+00 -5.7764E+00  2.1541E+00  8.0250E-01 -1.0609E+00  2.3244E+00
        6.08  1.6343E+00 -8.3298E+00 -1.1199E+00  3.8009E+00 -5.7845E+00  2.1569E+00  8.0468E-01 -1.0622E+00  2.3293E+00
        6.09  1.6383E+00 -8.3426E+00 -1.1211E+00  3.8046E+00 -5.7927E+00  2.1596E+00  8.0687E-01 -1.0634E+00  2.3341E+00
        6.10  1.6423E+00 -8.3553E+00 -1.1224E+00  3.8083E+00 -5.8009E+00  2.1624E+00  8.0906E-01 -1.0646E+00  2.3390E+00
        6.11  1.6463E+00 -8.3681E+00 -1.1236E+00  3.8119E+00 -5.8090E+00  2.1652E+00  8.1125E-01 -1.0658E+00  2.3438E+00
        6.12  1.6503E+00 -8.3809E+00 -1.1248E+00  3.8156E+00 -5.8172E+00  2.1680E+00  8.1344E-01 -1.0670E+00  2.3486E+00
        6.13  1.6543E+00 -8.3937E+00 -1.1261E+00  3.8193E+00 -5.8254E+00  2.1708E+00  8.1562E-01 -1.0682E+00  2.3535E+00
        6.14  1.6583E+00 -8.4065E+00 -1.1273E+00  3.8230E+00 -5.8335E+00  2.1736E+00  8.1781E-01 -1.0694E+00  2.3583E+00
        6.15  1.6623E+00 -8.4193E+00 -1.1286E+00  3.8266E+00 -5.8417E+00  2.1763E+00  8.2000E-01 -1.0707E+00  2.3632E+00
        6.16  1.6662E+00 -8.4321E+00 -1.1298E+00  3.8303E+00 -5.8499E+00  2.1791E+00  8.2219E-01 -1.0719E+00  2.3680E+00
        6.17  1.6702E+00 -8.4449E+00 -1.1310E+00  3.8340E+00 -5.8580E+00  2.1819E+00  8.2438E-01 -1.0731E+00  2.3728E+00
        6.18  1.6742E+00 -8.4577E+00 -1.1323E+00  3.8377E+00 -5.8662E+00  2.1847E+00  8.2657E-01 -1.0743E+00  2.3777E+00
        6.19  1.6782E+00 -8.4705E+00 -1.1335E+00  3.8413E+00 -5.8744E+00  2.1874E+00  8.2876E-01 -1.0755E+00  2.3825E+00
        6.20  1.6822E+00 -8.4833E+00 -1.1347E+00  3.8450E+00 -5.8825E+00  2.1902E+00  8.3095E-01 -1.0767E+00  2.3874E+00
        6.21  1.6862E+00 -8.4961E+00 -1.1360E+00  3.8487E+00 -5.8907E+00  2.1930E+00  8.3314E-01 -1.0780E+00  2.3922E+00
        6.22  1.6902E+00 -8.5089E+00 -1.1372E+00  3.8523E+00 -5.8988E+00  2.1958E+00  8.3533E-01 -1.0792E+00  2.3970E+00
        6.23  1.6942E+00 -8.5216E+00 -1.1384E+00  3.8560E+00 -5.9070E+00  2.1985E+00  8.3753E-01 -1.0804E+00  2.4019E+00
        6.24  1.6982E+00 -8.5344E+00 -1.1397E+00  3.8596E+00 -5.9152E+00  2.2013E+00  8.3972E-01 -1.0816E+00  2.4067E+00
        6.25  1.7022E+00 -8.5472E+00 -1.1409E+00  3.8633E+00 -5.9233E+00  2.2041E+00  8.4191E-01 -1.0829E+00  2.4115E+00
        6.26  1.7061E+00 -8.5600E+00 -1.1421E+00  3.8669E+00 -5.9315E+00  2.2068E+00  8.4410E-01 -1.0841E+00  2.4164E+00
        6.27  1.7101E+00 -8.5728E+00 -1.1433E+00  3.8706E+00 -5.9397E+00  2.2096E+00  8.4629E-01 -1.0853E+00  2.4212E+00
        6.28  1.7141E+00 -8.5856E+00 -1.1446E+00  3.8742E+00 -5.9478E+00  2.2124E+00  8.4849E-01 -1.0865E+00  2.4260E+00
        6.29  1.7181E+00 -8.5983E+00 -1.1458E+00  3.8779E+00 -5.9560E+00  2.2151E+00  8.5068E-01 -1.0878E+00  2.4309E+00
        6.30  1.7221E+00 -8.6111E+00 -1.1470E+00  3.8815E+00 -5.9641E+00  2.2179E+00  8.5287E-01 -1.0890E+00  2.4357E+00
        6.31  1.7261E+00 -8.6239E+00 -1.1483E+00  3.8852E+00 -5.9723E+00  2.2206E+00  8.5506E-01 -1.0902E+00  2.4405E+00
        6.32  1.7301E+00 -8.6367E+00 -1.1495E+00  3.8888E+00 -5.9805E+00  2.2234E+00  8.5726E-01 -1.0915E+00  2.4454E+00
        6.33  1.7341E+00 -8.6494E+00 -1.1507E+00  3.8925E+00 -5.9886E+00  2.2261E+00  8.5945E-01 -1.0927E+00  2.4502E+00
        6.34  1.7381E+00 -8.6622E+00 -1.1519E+00  3.8961E+00 -5.9968E+00  2.2289E+00  8.6165E-01 -1.0939E+00  2.4550E+00
